station_name,latitude,longitude,mode,lines,station_id
Royal Crescent,51.50526,-0.21412,,"148, 228, 295, 31, 316, 94, N207",490008651E
Royal Crest Avenue,51.49977,0.02757,,241,490002298ZZ
Royal Docks Medical Centre,51.50949,0.06325,,"366, 474",490012896N
Royal Docks Medical Centre,51.50983,0.06276,,"366, 474",490009040P
Royal Docks Road/ Gallions Reach Retail,51.5144,0.07084,,SL2,490000413ZZ
Royal Docks Road/ Gallions Reach Retail,51.51481,0.07077,,SL2,490000413YY
Royal Engineers Way,51.61057,-0.20703,,382,490020301N
Royal Free Hospital,51.55376,-0.16382,,24,490011760W
Royal Free Hospital,51.55384,-0.167,,"1, 46, C11",490011760C
Royal Free Hospital,51.55395,-0.16551,,"1, 24, 46, C11",490011760D
Royal Garrison Church,51.47469,0.05642,,122,490011762S
Royal Garrison Church,51.47551,0.05659,,122,490011762N
Royal Hospital,51.45275,-0.21374,,"170, 670",490011775S
Royal Hospital Chelsea,51.48833,-0.15397,,"137, 211, 360, 452, N137",490005063N
Royal Hospital Chelsea,51.48911,-0.15499,,"137, 211, 360, 452, N137",490011763S
Royal Hospital Chelsea / Lower Sloane St,51.48891,-0.157,,170,490011763E
Royal Hospital Chelsea / Lower Sloane St,51.48918,-0.15639,,170,490011763W
Royal Hospital Road,51.48995,-0.15647,,"11, 137, 211, 360, 452, N11, N137",490011763N
Royal Liberty School,51.58476,0.21017,,"496, 674",490011766N
Royal Liberty School,51.58499,0.2106,,"496, 674",490011766S
Royal London Hospital,51.51674,-0.06247,,D3,490009278L
Royal London Hospital,51.51709,-0.06222,,D3,490009278H
Royal Marsden Hospital,51.34323,-0.19056,,"S3, S4",490011767L
Royal Marsden Hospital / Downs Road,51.34249,-0.19252,,"S3, S4",490011768E
Royal Marsden Hospital / Downs Road,51.34263,-0.19339,,"S3, S4",490011768W
Royal Mews,51.49841,-0.14354,,,490018839S
Royal National Orthopaedic Hospital,51.63212,-0.30446,,"107, 324",490011769S
Royal National Orthopaedic Hospital,51.63229,-0.30475,,"107, 324",490011769N
Royal Oak,51.627993,0.183694,,375,1500IM1050
Royal Oak,51.628039,0.183162,,375,1500IM1050B
Royal Oak Road,51.54611,-0.06164,,"242, 277, 38, N242, N277, N38",490010161W
Royal Oak Road,51.54642,-0.06036,,"242, 277, 38, N242, N277, N38",490010161E
Royal Oak Station,51.51799,-0.18886,,36,490000196B
Royal Oak Station,51.51963,-0.18946,,"18, 36, N18",490000196W
Royal Oak Station,51.51993,-0.18941,,"18, N18",490000196C
Royal Oak Underground Station,51.519113,-0.188748,tube,Circle,940GZZLURYO
Royal Oak Underground Station,51.519113,-0.188748,tube,Hammersmith & City,940GZZLURYO
Royal Parade,51.412,0.07515,,"273, 61, 661",490005197S
Royal Parade,51.46742,0.00713,,"108, 202, 380, 386, 54, 89, N89",490011771E
Royal Parade,51.46767,0.00759,,"108, 202, 380, 386, 54, 89, N89",490011771G
Royal Road,51.4312,0.12048,,,490003981W
Royal Road,51.43198,0.12127,,B14,490003981E
Royal Trinity Hospice,51.46172,-0.14593,,"137, N137",490013803E
Royal Veterinary College,51.53535,-0.13403,,"214, 46",490G00011756
Royal Veterinary College,51.53665,-0.13414,,46,490005493N
Royal Victoria,51.50934,0.018505,,"147, 474, DLR, London Cable Car, N551",HUBRVC
Royal Victoria DLR Station,51.509336,0.018497,dlr,DLR,940GZZDLRVC
Royal Victoria Gardens,51.50048,0.0676,,474,490011773E
Royal Victoria Gardens,51.50048,0.0681,,474,490011773W
Royal Victoria Station,51.50901,0.01864,,,490002071ZZ
Royston Road,51.44593,0.18028,,492,490011774N
Royston Road,51.44634,0.18043,,492,490011774S
Ruckholt Road Bridge,51.55295,-0.01888,,"308, N26, W15",490011301L
Ruckholt Road Bridge,51.55305,-0.01912,,"308, N26, W15",490011301H
Ruddock Close,51.60843,-0.26559,,302,490014306N
Ruddock Close,51.60891,-0.26534,,302,490014306S
Rudloe Road,51.45069,-0.14094,,"355, 50",490011776E
Rudloe Road,51.45077,-0.14158,,"355, 50",490011776W
Rudolph Road,51.53327,-0.19258,,"31, 316, 328, N28, N31",490012626N
Rugby Avenue,51.55544,-0.31595,,"182, 245, 92",490012984L
Rugby Road,51.50177,-0.25754,,"E3, N11",490011777N
Rugby Road,51.50233,-0.25775,,"E3, N11",490011777S
Ruislip Gardens Station,51.56027,-0.41081,,"696, E7",490000198A
Ruislip Gardens Station,51.56051,-0.41134,,"696, E7",490000198B
Ruislip Gardens Underground Station,51.560736,-0.41071,tube,Central,940GZZLURSG
Ruislip Lido,51.59058,-0.43359,,H13,490011783W
Ruislip Lido,51.59065,-0.43356,,H13,490011783E
Ruislip Manor Station,51.57284,-0.41255,,"114, 398",490000199A
Ruislip Manor Station,51.57317,-0.41309,,"114, 398",490000199B
Ruislip Manor Station,51.57395,-0.41272,,,490000199T
Ruislip Manor Station,51.57423,-0.41213,,,490000199S
Ruislip Manor Station,51.57437,-0.4137,,"696, H13",490000199D
Ruislip Manor Station,51.57456,-0.41407,,"696, H13",490000199C
Ruislip Manor Underground Station,51.573202,-0.412973,tube,Metropolitan,940GZZLURSM
Ruislip Manor Underground Station,51.573202,-0.412973,tube,Piccadilly,940GZZLURSM
Ruislip Police Station,51.57635,-0.42786,,U10,490011784J
Ruislip Road,51.53127,-0.36644,,"105, 95",490011786S
Ruislip Road,51.53163,-0.3664,,"105, 95",490011786N
Ruislip Road East,51.5274,-0.3263,,"297, E10, E2, E7, E9, N7",490011787N
Ruislip Road East,51.52798,-0.35175,,"105, 92, 95, E6",490007441G
Ruislip Road East,51.528,-0.32638,,"297, E10, E2, E7, E9, N7",490011787S
Ruislip Road East,51.52833,-0.35202,,"105, 92, 95, E6",490007441F
Ruislip Rugby Football Club,51.56889,-0.42307,,"696, E7",490011785N
Ruislip Station,51.57186,-0.42122,,,490000197Z2
Ruislip Station,51.57202,-0.4215,,"114, 398, H13",490000197A
Ruislip Station,51.57205,-0.42133,,"114, 278, 331, E7, U1",490000197Z1
Ruislip Station,51.57223,-0.42162,,"331, E7, H13, U1, U10",490000197B
Ruislip Station,51.57235,-0.42139,,,490000197R
Ruislip Underground Station,51.571354,-0.421898,tube,"278, 331, E7, H13, Metropolitan, Piccadilly, U1, U10",940GZZLURSP
Ruislip Young People's Centre,51.57837,-0.43004,,"331, H13",490011778S
Ruislip Young People's Centre,51.5785,-0.43074,,"331, H13",490011778N
Rumbold Road,51.47845,-0.18899,,"11, 22, N11, N22",490011788N
Rumbold Road,51.47853,-0.18864,,"11, 22, N11, N22",490011788W
Runnymede,51.4133,-0.17851,,"152, 200, 655",490011789H
Runnymede,51.41349,-0.17879,,"152, 200, 655",490011789J
Rush Common,51.45767,-0.11799,,"109, 133, 159, 250, 333, 45, 59, N109, N133, N250",490011793N
Rush Common,51.45879,-0.11693,,"109, 133, 159, 250, 333, 45, 59, N109, N133, N250",490011793S
Rush Green Road,51.56453,0.17603,,174,490005927S
Rush Green Road,51.56499,0.17591,,174,490005927N
Rush Green Road / Dagenham Road,51.56537,0.17502,,"103, 128, 175, 5, N15",490005927W
Rush Green School,51.56265,0.17561,,174,490011799S
Rush Green School,51.56294,0.17553,,174,490011799N
Rushden Gardens,51.59146,0.06448,,128,490011795W
Rushden Gardens,51.61135,-0.21812,,221,490011794S
Rushden Gardens,51.61163,-0.21817,,221,490011794N
Rushett Lane,51.34007,-0.31879,,465,490011796S
Rushett Lane,51.34012,-0.31894,,465,490011796N
Rushgrove Park,51.59087,-0.24221,,324,490000515Z
Rushgrove Park,51.59091,-0.24328,,324,490000515Y
Rushley Close,51.36513,0.03916,,"320, 664, 684, R2",490011800S
Rusholme Avenue,51.55548,0.15206,,499,490020322E
Ruskin Avenue,51.54501,0.04942,,"101, 304, 474",490011801N
Ruskin Avenue,51.54537,0.04944,,"101, 304, 474",490011801S1
Ruskin Avenue,51.54544,0.05644,,147,490012079S
Ruskin Avenue / Welling Station,51.46352,0.10067,,"486, 89, B15, B16, N89",490011802D
Ruskin Drive,51.46313,0.10312,,"486, 51, 625, 658, 89, B15, B16, N89",490011803G
Ruskin Parade / South Croydon Station,51.36311,-0.09733,,"403, 412",490001258F
Ruskin Road,51.37661,-0.10348,,"157, 264, 407, 410, 645",490011806W16
Ruskin Road,51.37685,-0.10304,,"157, 264, 407, 410, 645",490011806W11
Ruskin Road,51.4671,-0.33727,,"618, H20",490011805W
Ruskin Road,51.46718,-0.33728,,"618, H20",490011805E
Ruskin Walk,51.45294,-0.09711,,37,490011810E
Ruskin Walk,51.45296,-0.0958,,37,490011810W
Rusper Road,51.54311,0.12667,,"145, 62",490011811N
Rusper Road,51.54346,0.1266,,"145, 62",490011811S
Russell Court,51.39721,-0.08001,,"130, 157, 410, 75",490010805E1
Russell Gardens,51.50013,-0.21054,,"49, C1",490011812S
Russell Gardens,51.50066,-0.2115,,"49, C1",490011812N
Russell Hill Road,51.34038,-0.11718,,"289, 439",490011861
Russell Road,51.51344,0.02488,,"241, 300, 325, 678",490011814N
Russell Road,51.627664,0.033324,,"20, 397, W14",150042011004
Russell Road,51.628677,0.034034,,"20, 397, W14",150042011005
Russell Square,51.52086,-0.12553,,SL6,490000200D
Russell Square,51.52233,-0.12713,,"14, SL6",490000200E
Russell Square,51.52335,-0.12628,,"1, 68, 91, N91",490000200J
Russell Square,51.52348,-0.12676,,,490000200EB
Russell Square Station,51.52321,-0.12638,,"1, 68, 91, N91",490000200H
Russell Square Underground Station,51.523073,-0.124285,tube,"1, 14, 68, 91, N91, Piccadilly, SL6",940GZZLURSQ
Russia Dock Road,51.50294,-0.03578,,"381, N381",490011817S
Russia Dock Road,51.50297,-0.03598,,"381, N381",490011817N
Rutherford Court,51.64423,-0.11247,,W9,490003590W
Rutherford Way,51.55963,-0.27856,,206,490011818S
Rutherford Way,51.56017,-0.27871,,206,490011818N
Rutherglen Road,51.4818,0.10159,,"422, 96",490011819N
Rutherglen Road,51.48201,0.10203,,"422, 96",490011819S
Rutland Drive,51.3898,-0.20611,,"80, 93",490011821S1
Rutland Drive,51.39031,-0.20604,,"80, 93",490011821S2
Rutland Gardens,51.50187,-0.16713,,"452, 52, 9, N9",490011822E
Rutland Road,51.52225,-0.37057,,"105, 95",490011824W
Rutland Road,51.52283,-0.36964,,"105, 95",490011824E
Rutland Road,51.58222,-0.35184,,"183, H19",490011825B
Ruvigny Gardens,51.46716,-0.21856,,"22, 265, 378, 485, N22, N33, N72",490011828W
Ruvigny Gardens,51.46732,-0.21921,,"22, 265, 378, 485, N22, N33, N72",490011828E
Ruxley Corner,51.41535,0.12568,,"233, 492",490015422W
Ruxley Corner,51.4157,0.12492,,"233, 492",490015422E
Ruxley Lane,51.367841,-0.265477,,"406, 418",40004406091A
Ruxley Lane,51.3681,-0.264145,,406,40004406091B
Ruxley Nursery,51.41497,0.12884,,233,490011829W1
Ruxley Nursery,51.41497,0.12992,,233,490011829E2
Ryan Close,51.45954,0.02915,,"178, 335, B16",490020276Z
Ryan Close,51.4599,0.03085,,"178, 335, B16",490020276U
Rycroft Road,51.38392,0.0744,,R3,490015900NW
Rydal Drive,51.46762,0.15814,,"229, 602, 669, 89, N89",490011833S
Rydal Drive,51.46846,0.15843,,"229, 602, 669, 89, N89",490011832N
Rye Hill Park,51.45937,-0.05777,,"343, 484, N343",490011841E
Rye Hill Park,51.45958,-0.05864,,"343, 484, N343",490011841W
Ryecroft Avenue,51.44497,-0.36228,,"110, H22",490011836W
Ryecroft Avenue,51.44557,-0.36118,,"110, H22",490011836E
Ryecroft Road,51.42308,-0.11032,,"249, 417, N137",490011837W
Ryecroft Road,51.4232,-0.10999,,"249, 417, N137",490011837E
Ryefield Avenue,51.546,-0.4431,,U2,490011839S
Ryefield Avenue,51.54686,-0.44271,,U2,490011839N
Ryefield Avenue / Berkeley Road,51.54474,-0.4406,,U2,490003922W
Ryefield Avenue / Berkeley Road,51.54475,-0.44015,,U2,490003922E
Sabine Road / Eland Road,51.46729,-0.16055,,G1,490002357HW
Sabine Road / Elsley Road,51.46715,-0.1623,,G1,490002358HW
Sacred Heart House,51.46358,-0.14957,,"137, 345, N137",490005919S
Sacred Heart House,51.46432,-0.14996,,"137, 345, N137",490005919N
Sacred Heart School,51.47538,-0.09636,,"185, 36, 436, N136",490011846E
Sacred Heart School,51.47565,-0.09716,,"185, 36, 436, N136",490011846W
Sadler Close,51.40746,-0.16912,,"152, 655",490011847W
Sadler's Wells Theatre,51.52912,-0.10604,,"19, 341, 38, N19, N38, N41",490011849RB
Sadler's Wells Theatre,51.5292,-0.10617,,"19, 341, 38, N19, N38, N41",490011849RA
Safari Cinema,51.58663,-0.33229,,"140, 182, 186, 258, 340, 640, N140, N18",490011850W
Sainsbury's,51.307112,-0.043375,,403,400G4410152A
Sainsbury's,51.643328,0.053523,,"20, 397, W14",1500SAINS1
Saint Petersburg Place,51.51015,-0.19063,,,490010632E
Salamanca Street,51.49058,-0.12239,,"344, 360, 77",490011858S
Salamanca Street,51.49128,-0.12226,,"344, 360, 77",490011858N
Salcombe Gardens,51.60868,-0.22237,,221,490011859W
Salcombe Gardens,51.60869,-0.22206,,221,490011859E
Salcombe Road,51.439272,-0.471806,,216,40004402108A
Salcombe Road,51.440107,-0.473116,,216,40004402108B
Salcot Crescent,51.34272,-0.01666,,"130, 314, 64, 664",490010848W
Salcott Road,51.45732,-0.16563,,"319, G1",490011862S
Salcott Road,51.45784,-0.16597,,"319, G1",490011862N
Salisbury Avenue,51.5418,0.09713,,62,490011913S
Salisbury Avenue,51.54261,0.09601,,62,490011864N
Salisbury Hall Sainsbury's,51.60328,-0.02003,,"385, 397, 657, W11",490011866N2
Salisbury Road,51.57587,0.20611,,"165, 294, 674",490011870N
Salisbury Road,51.57603,0.2064,,"165, 294, 674",490011870S
Salisbury Road,51.65495,-0.20439,,"234, 326, 383, 384, 389, 399",490011868T
Sallow Road,51.59104,0.22383,,346,490002173HW
Sallow Road,51.59123,0.22386,,346,490002173HE
Salmon Lane,51.51247,-0.03254,,"115, 135, 15, D3, N15, N550, N551",490011873E
Salter Close,51.3153,-0.14385,,404,490002176Y
Salter Close,51.3159,-0.14324,,404,490002176Z
Salter Street,51.51009,-0.02674,,"135, 277, D3, D7, N277, N550",490011878N
Salter's Hill,51.42276,-0.09461,,"417, 432, N137, N2",490011876W
Salter's Hill,51.42281,-0.09377,,"417, 432, N137, N2",490011876S
Salter's Hill,51.42718,-0.09097,,322,490011877W
Saltram Crescent,51.52809,-0.19876,,"187, 36",490011880E
Saltwood Close,51.36406,0.11082,,R7,490011881
Saltwood Close,51.3641,0.11113,,R7,490011881E
Salvatorian College / St Joseph's Church,51.60017,-0.33766,,"140, 182, 258, 340, 640, N140, N18",490011882S
Salvatorian College / St Joseph's Church,51.60059,-0.33838,,"140, 182, 258, 340, 640, N140, N18",490011882N
Salway Place,51.54345,0.0023,,"257, N8",490000983Z
Sam Philip Recreation Ground,51.49571,-0.43095,,698,490011885S
Sam Philip Recreation Ground,51.49612,-0.43085,,698,490011885N
Samantha Mews,51.61885,0.18248,,375,490011883S
Samos Road,51.40707,-0.06299,,"157, 197, 356, 75",490011884AT
Sampson Street,51.50366,-0.06327,,100,490014210W
Sampson Street,51.50391,-0.06366,,100,490014210E
Samson Street,51.52897,0.03393,,"115, 147, 330, 5, N15",490016264E
Samuel Street,51.49162,0.05148,,380,490011886W
Sandal Road / Holy Cross School,51.39843,-0.2613,,"662, 665",490015638S
Sandall Road,51.54553,-0.13388,,"253, 29, N253, N279, N29",490011887N
Sandall Road,51.54599,-0.13302,,"253, 29, N253, N279, N29",490011887W
Sandell Street / Waterloo Station,51.50374,-0.11073,,,490011890E
Sanders Lane,51.6098,-0.21196,,"221, 240, 382",490011892N
Sanders Lane,51.60996,-0.21204,,"221, 240, 382",490011892S
Sanderstead / All Saints Church,51.33499,-0.0772,,403,490015423S
Sanderstead / All Saints Church,51.3353,-0.07748,,"359, 403, 412, 612, 685",490015423N
Sanderstead / All Saints Church,51.33667,-0.07652,,"359, 412, 612, 685",490011894E
Sanderstead / All Saints Church,51.3372,-0.07524,,"359, 412, 612",490011894W
Sanderstead Clinic,51.33539,-0.07956,,"412, 612",490011895E
Sanderstead Clinic,51.33551,-0.07889,,"412, 612",490011895W
Sanderstead Hill,51.33744,-0.08236,,359,490020367W
Sanderstead Hill,51.33751,-0.08237,,359,490020367E
Sanderstead Methodist Church,51.32877,-0.0737,,"403, 685",490011897N
Sanderstead Methodist Church,51.32923,-0.07347,,"403, 685",490011897S
Sanderstead Plantation,51.33982,-0.07051,,"359, 412, 612, 685",490011898E
Sanderstead Plantation,51.33983,-0.06985,,"359, 412, 612, 685",490011898W
Sanderstead Recreation Ground,51.33126,-0.07548,,"403, 685",490011899N
Sanderstead Recreation Ground,51.33176,-0.0754,,403,490011899S
Sanderstead Road,51.35193,-0.09838,,"312, 407, 466, 60, N68",490011481S
Sanderstead Road,51.35253,-0.0984,,"312, 407, 466, 60, N68",490011481N
Sanderstead Station,51.34852,-0.09222,,403,490001244B
Sanderstead Station,51.34888,-0.09242,,403,490001244A
Sanderstead United Reformed Church,51.34019,-0.08528,,403,490011273S
Sanderstead United Reformed Church,51.3407,-0.08625,,403,490011273N
Sandfield Road,51.40182,-0.106,,50,490015424S
Sandfield Road,51.40214,-0.10677,,50,490015424N
Sandfield Road,51.40397,-0.1016,,"250, N250",490011901S2
Sandfield Road,51.40457,-0.10242,,"250, N250",490011901N2
Sandford Road,51.52195,0.05225,,"104, 304",490011902W
Sandford Road,51.52196,0.05293,,"104, 304",490011902E
Sandhurst Road,51.36219,0.10074,,R1,490007642N
Sandhurst Road,51.3625,0.10048,,R1,490011906S
Sandhurst Road,51.4512,0.12337,,B13,490002108Z
Sandhurst Road,51.45122,0.12365,,B13,490002108X
Sandhurst Road / St Andrews Church,51.44206,-0.00263,,"124, 160, 181, 284, N171",490012534W
Sandhurst Road / St Andrews Church,51.44221,-0.0015,,"160, 284",490012549E
Sandhurst Road / St Fillans Road,51.44205,-0.00948,,"124, 160, 181, 284, N171",490012684W1
Sandhurst Road / Verdant Lane,51.44219,0.00303,,"160, 284",490014368W
Sandhurst Road / Verdant Lane,51.44227,0.00306,,"160, 284",490014368E
Sandilands Tram Stop,51.37508,-0.07794,,"119, 194, 198, 466",490002072A
Sandilands Tram Stop,51.37523,-0.07897,,"119, 194, 198, 466",490002072B
Sandown Avenue,51.54159,0.16531,,"103, 364",490011908N
Sandown Road,51.31855,-0.16001,,"463, 633",490000919Z
Sandown Way,51.55333,-0.37641,,282,490011909S
Sandown Way,51.55343,-0.37671,,282,490011909N
Sandringham,51.62489,-0.34255,,258,490011225S
Sandringham,51.62526,-0.34222,,258,490011225N
Sandringham Gardens,51.58808,0.08348,,169,490003623T
Sandringham Road,51.5407,0.09822,,62,490003608N
Sandringham Road,51.5467,0.03617,,325,490018831N
Sandringham Road,51.55038,-0.06376,,276,490011912S
Sandringham Road,51.55055,-0.06429,,276,490011912N
Sands End / Hazlebury Road,51.47177,-0.19137,,"28, 295, N28",490011916S
Sands End / Hazlebury Road,51.47245,-0.19168,,"28, 295, N28",490011916N
Sands End / Sainsbury's,51.46808,-0.186,,306,490011917W
Sands End / Sainsbury's,51.46831,-0.18558,,306,490011917ZZ
Sandy Lane,51.43996,-0.3038,,"65, N65",490011927S
Sandy Lane,51.44032,-0.30386,,"65, N65",490011927N
Sandy Lane,51.57938,-0.29008,,204,490011926S
Sandy Lane,51.57963,-0.29023,,204,490011926N
Sandy Lane Cheam,51.34945,-0.21434,,S2,490006066S
Sandy Lane Cheam,51.35051,-0.21465,,S2,490006066N
Sandy Lane South,51.35723,-0.13854,,154,490011923N
Sandy Lane South,51.35888,-0.13792,,154,490011928S
Sandy Lane South / Woodcote Green,51.34883,-0.14603,,S4,490018768S
Sandycombe Road,51.46796,-0.28704,,"190, 419, N22, R68",490015035SL
Sandycoombe Road,51.45421,-0.31641,,"110, 969, H37",490011922W
Sandycoombe Road,51.45429,-0.31609,,"110, 969, H37",490011922E
Sangley Road / St Fillans Road,51.44233,-0.01063,,"124, 160, 181, 284, N171",490012684E1
Saracens High School / Long Mead,51.60327,-0.24383,,"303, 642",490008052S
Saracens High School / South Mead,51.60249,-0.24251,,"303, 632, 642",490012314W
Saracens High School South Mead,51.60249,-0.24251,,"186, 204, 303, 632, 642, N5",490G00012314
Saracens High School South Mead,51.60255,-0.24198,,"303, 642",490012314E
Sarre Avenue,51.54344,0.20892,,"252, 652",490003129S
Sarre Avenue,51.54356,0.20917,,"252, 652",490003129E
Savage Gardens,51.51148,0.06183,,,490011932N1
Savage Gardens,51.51157,0.06195,,"366, 474",490011932K
Savage Gardens,51.51175,0.06165,,"366, 474",490011932L
Savay Lane,51.51862,-0.47807,,222,490G00010011
Savay Lane,51.581568,-0.497069,,331,040000001315
Saville Crescent,51.424999,-0.434899,,216,40004402092B
Saville Crescent,51.425179,-0.434864,,216,40004402092A
Saville Road,51.50185,0.04769,,"473, 474",490011935W
Saville Road,51.5019,0.0486,,"473, 474",490011935E
Saville Row,51.51258,-0.14138,,"22, N22",490005537AP
Savoy Circus,51.51389,-0.24738,,95,490011937X
Savoy Circus,51.51407,-0.24782,,95,490011937P
Savoy Street,51.50935,-0.11962,,,490002073E
Savoy Street,51.51077,-0.12048,,"139, 15, 176, 23, 26, 87, 9, 91, N15, N155, N199, N21, N26, N343, N44, N550, N551, N87, N89, N9, N91",490011938U
Saxon Drive,51.52151,-0.27335,,218,490014179N1
Sayes Court Estate,51.48213,-0.02816,,"188, 199, 47, N1, N199",490018861
Scarborough Road,51.63737,-0.04588,,191,490011941S
Scarborough Road,51.63776,-0.04626,,191,490011941N
Scarlet Road,51.43234,-0.00024,,124,490011942W
Scarlet Road,51.43249,0.0001,,124,490011942E
Scarsdale Villas,51.49614,-0.19695,,"328, C1, N31",490011943N
School Corner,51.291319,0.03217,,464,400G4410134A
School Road,51.428282,-0.451847,,216,40004402097B
School Road,51.47019,-0.35588,,"110, 116, 203, 222, 423, 635, 81, H32, H98",490015241B
School Road,51.52427,-0.25699,,266,490011946S
School Way,51.55633,0.12028,,368,490011948W
School Way,51.55645,0.12002,,368,490011948E
Schooner Close,51.52336,0.11185,,"EL1, EL3",490009651W
Scotch Common,51.52504,-0.32412,,"297, E10, E2, E7, E9, N7",490011949S
Scotch Common,51.52527,-0.32463,,"297, E10, E2, E7, E9, N7",490011949N
Scotland Green,51.59725,-0.06802,,"149, 259, 279, 341, 349, 476, N279",490011950S
Scotland Green Road,51.64633,-0.03453,,191,490011951N
Scotland Green Road,51.64701,-0.0342,,191,490011951S
Scotland Green Road,51.64709,-0.0387,,"191, 313, 491",490003219W
Scots Close,51.446338,-0.47724,,203,40004402013A
Scots Close,51.447114,-0.478092,,203,40004402013B
Scotswood Walk,51.60479,-0.05806,,W3,490011953E
Scotswood Walk,51.60522,-0.0596,,W3,490011953W
Scott Close,51.364136,-0.272727,,418,40004406089B
Scott's Lodge,51.300457,0.086327,,R5,2400A008570A
Scott's Lodge,51.300704,0.086582,,R10,2400107805
Scottes Lane,51.56571,0.12954,,"368, 62",490011954N
Scotts Lane,51.39906,-0.00959,,"162, 358, N3",490011958W
Scotts Lane,51.39923,-0.00914,,"162, 358, N3",490011958E
Scotts Lane,51.40289,-0.00698,,367,490012120N1
Scotts Lane,51.40325,-0.00645,,367,490012120S1
Scotts Park School,51.40998,0.03031,,314,490011960W
Scotts Park School,51.41041,0.02852,,314,490011960E
Scratchwood Open Space,51.63989,-0.25633,,"292, 384, 606",490011961N
Scratchwood Park,51.63838,-0.25519,,"292, 384, 606",490011961S
Scrubs Lane,51.53231,-0.23612,,"18, N18",490005491W
Scrubs Lane,51.53238,-0.23635,,"18, N18",490005491E
Scylla Road,51.45635,-0.44923,,"482, 490",490011963E
Scylla Road,51.45655,-0.44759,,"482, 490",490011963W
Seabrook Gardens,51.56854,0.15354,,499,490011964X
Seaford Road,51.65013,-0.07231,,192,490006731N
Seagull Lane,51.5087,0.01769,,,490002392SL
Sealand Road,51.45754,-0.46154,,"482, 490",490011966W
Seaton Road,51.44296,0.188843,,492,2400102533
Seaton Road,51.443195,0.189271,,492,2400A070830A
Secombe Centre,51.36127,-0.19739,,"151, 213, 413, 613, 627",490011969U
Second Avenue,51.50685,-0.24856,,"207, 218, 272, 306, N207, N266",490011970E
Second Avenue,51.52633,-0.20684,,"18, 228, 28, N18",490007666W
Sedge Road,51.60562,-0.04954,,192,490011973N
Sedgecombe Avenue,51.5843,-0.30608,,223,490000984Y
Sedgecombe Avenue,51.58462,-0.30596,,223,490000984X
Sedgefield Crescent,51.60946,0.23557,,"174, 346, 674, 686, N86",490011971DD
Sedgefield Crescent,51.60951,0.23469,,"174, 346, 674, 686, N86",490011971W
Sedgemere Road,51.49291,0.12187,,B11,490011972P
Sedgmoor Place,51.47767,-0.08171,,"136, 343, N343",490011974N
Sedgmoor Place,51.47799,-0.08283,,"136, 343, N343",490011974S
Sedley Rise,51.655742,0.06659,,20,1500IM387
Sedley Rise,51.65586,0.066537,,20,1500IM387B
Seething Wells / Kingston Uni Campus,51.3934,-0.31594,,,490004340N
Seething Wells / Kingston Uni Campus,51.39358,-0.31504,,,490004340S
Sefton Avenue,51.61531,-0.26116,,303,490011975S
Sefton Close,51.39397,0.09169,,R3,490011976Z
Sefton Close,51.39432,0.09282,,R3,490011976Y
Sefton Road,51.39247,0.09219,,R3,490004400Z
Sefton Road,51.39291,0.09165,,R3,490004400Y
Sefton Way,51.52296,-0.48205,,222,490011977N
Selborne Road,51.36807,-0.08626,,"433, 64",490011980S
Selborne Road,51.36937,-0.08606,,"433, 64",490005154N
Selborne Road,51.62291,-0.12232,,"121, 299, 616, N91, W6",490011978N
Selborne Walk,51.58254,-0.02438,,"212, 230, 275, 58, 675, W11, W12, W15, W19",490011979M
Selborne Walk,51.58276,-0.02343,,"212, 230, 275, 58, 675, W11, W12, W15, W19",490011979E
Selborne Walk / Vernon Road,51.58249,-0.02569,,"212, 230, 275, 58, 675, W11, W12, W15, W19",490011979N
Selby Close,51.35703,-0.30508,,"467, 671, 71, N65",490011982H
Selby Road,51.40366,-0.06873,,"157, 197, 356, 75",490011984W
Selby Road,51.40489,-0.0672,,"157, 197, 356, 75",490011984E
Selby Road,51.55485,0.00963,,58,490011983E
Selby Road,51.55494,0.01013,,58,490011983W
Selfridges,51.51399,-0.15234,,"139, 390, 7, 94, 98, N113, N137, N207, N7, N98",490011985BX
Selfridges,51.51421,-0.15179,,"139, 390, 7, 94, 98, N113, N137, N207, N7, N98",490011985BC
Selhurst New Road,51.38928,-0.08956,,"157, 75",490013549N
Selhurst New Road,51.38945,-0.08883,,"157, 75",490013549S
Selhurst Park Stadium,51.3992,-0.08643,,"130, 468, N68, SL6",490010818S
Selhurst Park Stadium,51.40041,-0.08526,,"468, N68, SL6",490010818N
Selhurst Road / Park Road,51.39696,-0.08059,,"130, 157, 410, 75",490010805W
Selhurst Station,51.39162,-0.08784,,"157, 75",490001245W
Selhurst Station,51.39211,-0.08783,,"157, 75",490001245N
Selkirk Road,51.44342,-0.36153,,969,490023078N
Selsdon Crescent,51.34476,-0.06007,,"359, 64",490011988W
Selsdon Crescent,51.34496,-0.05989,,"359, 64",490011988E
Selsdon Library,51.34233,-0.06419,,"359, 412, 433, 612",490011990W
Selsdon Library,51.34242,-0.0619,,433,490006230W
Selsdon Library,51.34246,-0.06189,,433,490006230S
Selsdon Library,51.3427,-0.06317,,"412, 612",490011990N
Selsdon Nature Reserve,51.3355,-0.05209,,,490011991N
Selsdon Nature Reserve,51.33682,-0.05335,,,490011991S1
Selsdon Primary School,51.34608,-0.05721,,"359, 64",490008836W
Selsdon Primary School,51.34673,-0.05565,,"359, 64",490008836E
