station_name,latitude,longitude,mode,lines,station_id
St Mary's Road,51.47035,-0.05407,bus,78,490012800N
St Mary's Road,51.539,-0.25109,bus,"18, 260, 266, N18, N266",490012803Z
St Mary's Road,51.53919,-0.25126,bus,"18, 260, 266, N18, N266",490012803E
St Mary's Road,51.59558,-0.48297,bus,"331, U9",490012804N
St Mary's Road,51.59564,-0.48283,bus,"331, U9",490012804S
St Mary's Road,51.63048,-0.04384,bus,191,490012802N
St Mary's Road,51.63169,-0.04337,bus,191,490012802S
St Mary's Road,51.654291,-0.397754,bus,"142, 258",210021903700
St Mary's School,51.55119,-0.17579,bus,"46, 603",490009471S
St Mary's School,51.55125,-0.17606,bus,"46, 603",490012806N
St Mary's University,51.43731,-0.33614,bus,"33, N33",490012796N1
St Mary's University,51.4376,-0.33585,bus,"33, N33",490012796S
St Marys Nursery,51.42257,0.175023,bus,B12,2400A020270A
St Marys Nursery,51.423563,0.175315,bus,B12,2400103715
St Matthew's Church,51.45994,-0.11514,bus,"196, 2, 3, 37, 415, 432, 690, N2, N3",490012808Z
St Matthew's Church,51.46024,-0.11553,bus,"196, 3, 37, 690, N3",4900019343S
St Matthew's Church,51.64377,-0.0436,bus,191,490012809W
St Matthews Estate,51.45815,-0.11478,bus,"196, 2, 3, 37, 415, 432, 690, N2, N3",490012810S
St Matthews Estate,51.45835,-0.11508,bus,"196, 2, 3, 37, 415, 432, 690, N2, N3",490012810N
St Matthias Church,51.45674,-0.29606,bus,371,490012453S
St Matthias Church,51.4569,-0.29639,bus,371,490012453N
St Michael & All Angels Church,51.61478,-0.24491,bus,221,490012811K
St Michael & St Martin Church,51.46885,-0.373,bus,"203, 222, 81, H32, H98, N9",490012454W
St Michael & St Martin Church,51.46897,-0.37313,bus,"203, 222, 81, H32, H98, N9",490005431E
St Michael's Church,51.56912,-0.15142,bus,214,490012812V
St Michael's Court,51.51587,-0.0115,bus,309,490012814S
St Michael's Court,51.51617,-0.01228,bus,309,490012814N
St Michael's Crescent,51.58295,-0.38172,bus,H12,490012815S
St Michael's Crescent,51.58347,-0.38229,bus,H12,490012815N
St Michaels School,51.57417,-0.14954,bus,"143, 263, 603, N271",490012816S
St Mildreds Road,51.44523,0.01424,bus,261,490003599S
St Mildreds Road,51.44525,0.01413,bus,261,490003599N
St Monica's Church,51.62407,-0.10241,bus,"329, 629, N29",490011855N
St Neot's Road,51.59962,0.23084,bus,"256, 294, 646, 656",490018846N
St Neot's Road,51.60365,0.23896,bus,"174, 346, 496, 608, 674, N86",490012819E
St Neot's Road,51.60388,0.23701,bus,"496, 608",490012819N1
St Nicholas Centre,51.36548,-0.19541,bus,"151, 164, 213, 280, 407, 413, 470, 613, 80, N44, S1, S2, S3, S4",490011856W
St Norbert Road,51.45738,-0.0442,bus,"343, 484, N343",490012820S
St Norbert Road,51.45791,-0.04417,bus,"343, 484, N343",490012820N
St Olave's Road,51.53394,0.06368,bus,"238, 325, 5, N15",490012843E
St Olave's Road,51.534,0.06479,bus,"238, 325, 5, N15",490012843W
St Olave's Walk,51.40639,-0.13886,bus,255,490012844E
St Pancras Intern'l & King's X Stns,51.53055,-0.12471,bus,"214, 46",490012553B
St Pancras International Station,51.52946,-0.12499,bus,"205, 30, 390, 73, 91, N205, N73, N91",490004722A
St Pancras International Station,51.52976,-0.12485,bus,"390, 91, N91",490004722M
St Pancras International Station,51.5316,-0.12718,bus,"214, 46, 63, N63",490001276S
St Pancras International Station,51.53188,-0.12737,bus,unknown,490001276Z
St Pancras Way,51.54234,-0.13644,bus,"253, 274, 29, N253, N279, N29",490012455B
St Pancras Way,51.54317,-0.13717,bus,"253, 29, N253, N279, N29",490012455E
St Patrick's Church,51.42026,0.0656,bus,"160, 162, 61, R7",490012871A
St Paul New Beckenham Church,51.41646,-0.03091,bus,352,490012872E
St Paul New Beckenham Church,51.41655,-0.03225,bus,352,490012872W
St Paul's Cathedral,51.51319,-0.09763,bus,"15, 17, 26, 76, N15, N199, N21, N26, N550, N551",490012873A
St Paul's Cathedral,51.51329,-0.09964,bus,"15, 17, 26, 76, N15, N199, N21, N26, N550, N551",490012873B
St Paul's Cathedral,51.51386,-0.10106,bus,unknown,490009443E
St Paul's Church,51.45485,-0.09988,bus,"468, 68, N68",490012877S
St Paul's Church,51.47118,-0.38089,bus,"203, 222, 81, H32, H98, N9",490014357E
St Paul's Church,51.47141,-0.38184,bus,"203, 222, 81, H32, H98, N9",490012458W
St Paul's Church,51.5098,-0.05318,bus,"100, N551",490012457E
St Paul's Churchyard,51.51304,-0.09746,bus,"15, 17, 26, 76, N15, N199, N21, N26, N550, N551",490010200C
St Paul's Close,51.503483,0.247796,bus,372,1590004701
St Paul's Road / Highbury Corner,51.54629,-0.10087,bus,"19, 263, 30, 393, 4, N19, N277",490008143C
St Paul's Road / Highbury Grove,51.54652,-0.09929,bus,"19, 263, 30, 393, 4, N19, N277",490008146W
St Paul's Road / Ramsey Walk,51.54664,-0.08753,bus,"30, N277",490012875W
St Paul's School,51.414394,-0.41392,bus,635,40004402216A
St Paul's Station,51.51443,-0.09563,bus,"25, 8, N242, N25",49000225SY
St Paul's Station,51.5152,-0.09815,bus,"4, 76",490000225U
St Paul's Station,51.51525,-0.09851,bus,"133, 25, 56, 8, N242, N25, N8",490000225T
St Paul's Station,51.51544,-0.09716,bus,"100, 133, 25, 4, 76, N25, N8",490000225W
St Paul's United Reformed Church,51.36058,-0.08455,bus,"433, 64",490004728E
St Paul's Way,51.51659,-0.02957,bus,"277, D6, D7, N277",490012881N
St Paul's Way,51.51778,-0.02996,bus,"277, D6, D7, N277",490012881S
St Paul's Way Trust School,51.51847,-0.02398,bus,309,490006071E
St Pauls Academy,51.49317,0.10389,bus,469,490010742W
St Pauls Academy,51.49336,0.10354,bus,469,490010742E
St Pauls Close,51.503425,0.248456,bus,372,1590004801
St Pauls Close,51.503483,0.247796,bus,372,159G0004701
St Pauls Cray Road / Church Lane,51.41073,0.07739,bus,"273, 61, 661",490005197E
St Pauls Cray Road / Leesons Hill,51.4018,0.08704,bus,"273, 61, 661",490009067S
St Pauls Cray Road / Leesons Hill,51.40235,0.08633,bus,"273, 61, 661",490009067N
St Pauls Primary School,51.48625,-0.09808,bus,P5,490013258S
St Pauls Primary School,51.48645,-0.09882,bus,P5,490010920N
St Pauls Rise,51.61116,-0.1009,bus,W4,490001941Z
St Pauls Way Trust School,51.51874,-0.02347,bus,323,490016350E
St Pauls Way Trust School,51.5192,-0.02378,bus,323,490016350W
St Peter & St Paul Church,51.56067,0.0819,bus,"86, N86",490012883W
St Peter & St Paul Church,51.56089,0.0824,bus,"86, N86",490007466E
St Peter and St Paul School,51.40371,0.08971,bus,R1,490012884S
St Peter and St Paul School,51.40387,0.08971,bus,R1,490012884E
St Peter's Church,51.50253,-0.26159,bus,"E3, N11",490012889W
St Peter's Church,51.50265,-0.26078,bus,"E3, N11",490012889E
St Peter's Church,51.58993,0.23328,bus,"256, 294, 346, 646, 656",490012887N
St Peter's Church,51.5906,0.23325,bus,"256, 294, 346, 646, 656",490007831S
St Peter's Close,51.636258,-0.344893,bus,"142, 258",210021008600
St Peter's Gardens,51.43131,-0.11354,bus,315,490002129HR
St Peters Church,51.43145,-0.11476,bus,"315, 417, N137",490012886S
St Peters Church,51.43215,-0.11614,bus,"315, 417, N137",490012886W
St Peters Church,51.58777,0.0071,bus,20,490013533S
St Peters Church,51.58814,0.00706,bus,20,490013533N
St Raphael's Church,51.40257,-0.3079,bus,unknown,490012899S
St Raphael's Church,51.40323,-0.30802,bus,unknown,490012899N
St Rule Street,51.46919,-0.14196,bus,"452, 77, 87, N87",490012940N
St Saviour's Church,51.5093,-0.24597,bus,"228, 260, 272",490012942N
St Saviour's Church,51.57305,-0.02795,bus,"158, 58",490004188S
St Saviour's Church,51.57364,-0.02862,bus,"158, 58",490012943N
St Saviours & St Olaves School,51.49468,-0.08861,bus,unknown,4900018860W
St Saviours Church / Sunbury Cross,51.420724,-0.419181,bus,"235, 635",40004402064B
St Saviours Church / Sunbury Cross,51.421086,-0.41937,bus,"235, 635",40004402064A
St Stephen's Avenue,51.50173,-0.23145,bus,"237, 94",490012946E
St Stephen's Avenue,51.51924,-0.32296,bus,E7,490016802N
St Stephen's C of E Primary School,51.45703,-0.32424,bus,"110, 969",490G00002233
St Stephen's C of E Primary School,51.45707,-0.32501,bus,"110, 969",490002233Z
St Stephen's Church,51.45302,-0.31321,bus,"33, 490, N22, N33, R68, R70",490012460S
St Stephen's Church,51.45336,-0.31346,bus,"33, 490, N22, N33, R68, R70",490012460N
St Stephen's Church,51.64137,-0.0788,bus,"329, 629, N29, W8",490011857S
St Stephen's Church,51.64193,-0.07955,bus,"329, 629, N29, W8",490011857N
St Stephen's Road,51.53902,0.04091,bus,325,490012949N
St Stephen's Road,51.53912,0.04088,bus,325,490012949S
St Stephens Avenue,51.50147,-0.231,bus,"237, 94",490012946W
St Stephens C of E Primary School,51.45703,-0.32424,bus,"110, 969",490002233Y
St Stephens Church,51.54942,0.05939,bus,147,490009220S
St Stephens Gardens,51.51798,-0.19594,bus,"28, 31, 328, 7, 70, N28, N31, N7",490012948S
St Stephens Gardens,51.51857,-0.19629,bus,"28, 31, 328, 7, 70, N28, N31, N7",490012948N
St Thomas Church,51.48893,0.04609,bus,380,490012951S1
St Thomas Church,51.48933,0.04726,bus,380,490012951S2
St Thomas Drive,51.37494,0.07623,bus,"208, N199, R3",490012952S
St Thomas Drive,51.37578,0.07646,bus,"208, N199, R3",490012952N
St Thomas of Canterbury Church,51.61583,0.02572,bus,"179, 20, 657, 679, N55, W13",490015121S
St Thomas of Canterbury Church,51.61589,0.02519,bus,"179, 20, 657, 679, N55, W13",490015121N
St Thomas Road,51.63414,-0.1231,bus,"125, 616, 699",490012955W
St Thomas Road,51.63454,-0.12254,bus,"125, 616, 699",490012955E
St Thomas' Drive,51.60529,-0.38004,bus,"H12, H14",490012953E
St Thomas' Drive,51.60575,-0.37829,bus,H14,490012953W
St Thomas' Drive,51.60603,-0.37775,bus,"H12, H14",490012953W1
St Thomas' Hospital,51.49849,-0.11726,bus,"77, C10",490012954B
St Thomas' Hospital / A & E Department,51.49945,-0.11706,bus,77,490012954C
St Thomas' Hospital / County Hall,51.50072,-0.11937,bus,"11, 12, 148, 159, 453, N109, N155, N381, N53",490005646D
St Thomas' Hospital / County Hall,51.50083,-0.11802,bus,"11, 12, 148, 159, 3, 453, C10, N109, N155, N3, N381, N53",490005646E
St Thomas' Hospital / Evelina London,51.49787,-0.1193,bus,77,490012954Z
St Thomas's Church,51.64525,-0.12631,bus,377,490023120N
St Thomas's Church,51.64542,-0.12632,bus,377,490023120S
St Thomas's Square,51.54171,-0.05531,bus,"106, 236, 254, 277, 55, N253, N277, N55",490012462N
St Thomas's Square,51.54199,-0.05517,bus,"236, 277, N277",490012462Z
St Thomas's Square,51.54247,-0.05519,bus,"106, 236, 254, 277, 55, N253, N277, N55",490012462S
St Ursula's School,51.60621,0.20864,bus,"256, 646",490012968N
St Ursula's School,51.60761,0.20826,bus,"256, 646",490012968S
St Vincent's Nursing Home,51.59514,-0.41912,bus,H13,490012970S
St Vincent's School,51.61755,-0.22297,bus,240,490012971E
St Vincent's School,51.61757,-0.22385,bus,240,490012971N
St Vincents Road,51.441672,0.233304,bus,492,2400A019260A
St Winifred's Church,51.610971,0.082697,bus,462,1500IM382
St Winifred's Church,51.611368,0.08413,bus,462,150042025002
St Winifred's Road,51.3068,0.04631,bus,246,490012974S
St Winifred's Road,51.30687,0.04548,bus,246,490012974W
St Winifreds Church,51.610971,0.082697,bus,462,150G00000025
St. Austell Road,51.46876,-0.00874,bus,380,490012628N
St. Bartholomew's Hospital,51.51745,-0.10145,bus,56,490012637Z
St. George's Walk,51.37262,-0.09864,bus,"166, 407, 645",490005858NX
St. George's Walk,51.37297,-0.09864,bus,"109, 166, 407, 60, 645",490G00002323
St. James's Park,51.49905006,-0.132021543,London Underground,"District, Circle",239.0
St. James's Park Underground Station,51.499544,-0.133608,bus,"11, 148, 24, 26, 3, 88, Circle, District, N11, N136, N26, N44",940GZZLUSJP
St. John's Primary School,51.67918,-0.0972,bus,456,490012742Z
St. John's Primary School,51.67998,-0.09718,bus,456,490012742S
St. John's Wood,51.53469852,-0.172545248,London Underground,Jubilee,287.0
St. Paul's,51.51444286,-0.095907533,London Underground,Central,51.0
St. Paul's Underground Station,51.514936,-0.097567,bus,"133, 25, 4, 56, 76, 8, Central, N242, N25, N8",940GZZLUSPU
St. Thomas More Catholic Church,51.55144,0.10686,bus,"145, 5, EL2, EL3, N15",490007288S
St. Thomas More Catholic Church,51.55166,0.10687,bus,"145, 5, EL2, EL3, N15",490007288E
Stables Market,51.54264,-0.14761,bus,"1, 27, 31, N27, N28, N5",490002364ZH
Staffa Road,51.56988,-0.03966,bus,W19,490016506E
Stafford Court,51.51899,-0.33045,bus,E11,490015888N
Stafford Gardens,51.36372,-0.1193,bus,"154, 157",490012464W
Stafford Road,51.36478,-0.11662,bus,"119, 663",490006869EB1
Stafford Road,51.36482,-0.11721,bus,"119, 663",490006869W
Stafford Road / Sandy Lane South,51.35945,-0.13863,bus,"154, 157",490011925W
Stafford Road / Sandy Lane South,51.35974,-0.1371,bus,"154, 157",490011925E
Stafford Road / Woodcote Road,51.35756,-0.1481,bus,"154, 157",490014834N
Stafford Road / Woodcote Road,51.35768,-0.14827,bus,"154, 157",490014834M
Stag Lane,51.58816,-0.26367,bus,"204, 324",490012473E
Stag Lane,51.59978,-0.26663,bus,"142, 292, 32, N32",490012472G
Stag Lane,51.625266,0.031556,bus,"20, 397",1500IM2419B
Stag Lane,51.626009,0.032282,bus,"20, 397",1500IM2419
Stagg Hill,51.684511,-0.16928,bus,"298, 699",210021001560
Stagg Hill,51.684688,-0.169649,bus,"298, 699",210021000480
Staggart Green,51.60706,0.10701,bus,"150, 247, 462, N8",490012469W
Staggart Green,51.60715,0.10712,bus,"150, 247",490012469E
Staggart Green,51.60814,0.108,bus,462,490012469Z
Stain Hill Reservoir,51.41389,-0.38232,bus,216,490012491E
Stain Hill West Reservoir,51.414437,-0.390637,bus,216,40004402023A
Staines Avenue,51.37586,-0.22003,bus,S3,490020286W
Staines Avenue,51.37611,-0.21973,bus,S3,490016628S
Staines Bus Station,51.432241,-0.509602,bus,290,40004402126J
Staines Bus Station,51.432723,-0.509356,bus,203,40004402126C
Staines Bus Station,51.432829,-0.509166,bus,117,40004402126B
Staines Bus Station,51.432851,-0.508805,bus,216,40004402126A
Staines Police Station,51.434674,-0.505049,bus,"117, 290",40004402124A
Staines Police Station,51.434888,-0.505646,bus,"117, 290",40004402124C
Staines Rail Station,51.432455,-0.503164,bus,"117, 290, South Western Railway",910GSTAINES
Staines Railway Station,51.433096,-0.501921,bus,"117, 290",400G4402122B
Staines Road,51.43874,-0.36019,bus,"290, 481",490012487E
Staines Road,51.43893,-0.36086,bus,"290, 481",490012487W
Staines Road,51.45338,-0.42653,bus,H25,490012489W
Staines Road,51.46467,-0.378,bus,H28,490003961N1
Staines Road,51.46608,-0.37822,bus,H28,490012483S
Staines Road / Martindale Road,51.464,-0.38361,bus,"116, 117, 235, 237, 423, 635",490009702W
Staines Road East,51.420406,-0.41561,bus,290,40004402211A
Staines Station,51.433096,-0.501921,bus,"117, 290",40004402122B
Staines Station,51.433473,-0.503275,bus,"117, 290",40004402122A
Stainton Road,51.44497,-0.00574,bus,"202, 660",490016592W
Stalham Street,51.49475,-0.05875,bus,P12,490013562S
Stalham Street,51.49509,-0.05961,bus,P12,490013562N
Stamford Brook,51.49440814,-0.244408726,London Underground,District,246.0
Stamford Brook Bus Garage,51.49315,-0.24929,bus,"110, 190, 237, 267, H91, N11, N9",490012521E
Stamford Brook Bus Garage,51.49335,-0.24778,bus,"110, 190, 237, 267, H91, N11, N9",490012521PP
Stamford Brook Road,51.49809,-0.24364,bus,237,490012522S
Stamford Brook Road,51.49823,-0.24378,bus,237,490012522N
Stamford Brook Station,51.49467,-0.24481,bus,237,490000218N
Stamford Brook Station,51.49531,-0.24482,bus,237,490000218P
Stamford Brook Underground Station,51.494917,-0.245704,bus,"110, 190, 237, 267, 94, District, H91, N11, N9",940GZZLUSFB
Stamford Hill,51.57369,-0.07305,London Overground,"253, 254, 310, N253",490012524D
Stamford Hill Broadway,51.5723,-0.07253,bus,"149, 243, 253, 254, 310, 318, 349, 476, 67, 76, N253, N73",490012524L
Stamford Hill Broadway,51.57254,-0.07251,bus,"476, N73",490012524SH
Stamford Hill Broadway,51.57265,-0.07279,bus,67,490012524M
Stamford Hill Broadway,51.57296,-0.07291,bus,"149, 243, 476, 76, N73",490012524N
Stamford Hill Broadway,51.57308,-0.07163,bus,"253, 254, 310, 318, 349, N253",490012524H
Stamford Hill Broadway,51.57315,-0.07141,bus,"253, 254, N253",490012524G
Stamford Hill Library,51.56997,-0.07279,bus,"149, 243, 476, 67, 76, N73",490006261S
Stamford Hill Library,51.57005,-0.07297,bus,"149, 243, 476, 67, 76, N73",490006261N
Stamford Hill Station,51.57432,-0.07703,bus,"253, 254, 310, N253",490001265B
Stamford Hill Station,51.5746,-0.07799,bus,"253, 254, 310, N253",490001265A
Stamford Road,51.53572,0.11149,bus,"368, 62",490009629N
Stamford Road,51.58463,-0.06641,bus,"41, N41, W4",490012525Y
Stamford Road / Health Centre,51.53863,0.12522,bus,62,490003609W
Stamford Road / Health Centre,51.53874,0.12579,bus,62,490003609E
Stamford Street,51.50572,-0.10442,bus,"40, 63, N63, N89",490012526SC
Stamford Street,51.50643,-0.10452,bus,"40, 63, N63, N89",490012526SD
Stanborough Close,51.42585,-0.38009,bus,R70,490012527S
Stanborough Road,51.47037,-0.34835,bus,"618, H22",490012528S
Stanborough Road,51.47075,-0.34895,bus,"618, H22",490012528N
Stanburn Primary School,51.60614,-0.30794,bus,324,490000508Z
Stanburn Primary School,51.60732,-0.30857,bus,324,490000507X
Standard Road,51.5281,-0.26378,bus,440,490012530K
Standard Road Downe,51.3411,0.05594,bus,R8,490010353S
Standard Road Downe,51.34131,0.0559,bus,R8,490006162N
Standen Road,51.44705,-0.19867,bus,"156, N87",490012532S
Standen Road,51.44717,-0.19888,bus,"156, N87",490012532N
Stanford Road,51.61411,-0.15144,bus,"221, 382",490012541E
Stanford Street,51.49138,-0.13501,bus,"185, 2, 36, N136, N2",490012542S
Stanford Way,51.40671,-0.14058,bus,"152, 45, 463, 60, 633, N133",490011739N
Stanham Place,51.45464,0.19196,bus,428,490012543E
Stanhope Avenue,51.60412,-0.34547,bus,"H12, H19",490012544W
Stanhope Avenue,51.60435,-0.34465,bus,"H12, H18, H19",490012544E
Stanhope Gardens,51.49371,-0.17918,bus,49,490012545W
Stanhope Gardens,51.49377,-0.1797,bus,49,490012545E
Stanhope Road,51.52644,-0.35322,bus,unknown,490007452Z3
Stanhope Road,51.64506,-0.21323,bus,184,490012546N
Stanhope Road / Crouch End,51.57567,-0.13597,bus,W5,490000409Z
Stanhope Road / Crouch End,51.57634,-0.13621,bus,W5,490000409Y
Stanhope Way / Acton Works,51.49806,-0.27355,bus,"440, 70",490015579N
Stanhope Way / Acton Works,51.49815,-0.27347,bus,"440, 70",490015579S
Stanley Avenue,51.54354,-0.29714,bus,"297, 483, 79, 83, N83",490012548S
Stanley Avenue,51.56607,0.14543,bus,173,490012547N
Stanley Avenue,51.56671,0.14532,bus,"173, 499, 673",490012547S
Stanley Gardens,51.51208,-0.20221,bus,"452, 52",490012550N
Stanley Hall,51.4001,-0.07562,bus,"196, 410",490012551K
Stanley Hall,51.40021,-0.07596,bus,"196, 410",490012551H
Stanley Park Road,51.3538,-0.16908,bus,S4,490012561265
Stanley Road,51.35477,-0.16259,bus,"154, S4",490012554E
Stanley Road,51.3549,-0.16177,bus,"154, S4",490012554W
Stanley Road,51.50132,-0.27319,bus,440,490010741W
Stanley Road,51.50139,-0.27331,bus,440,490010741E
Stanley Road,51.55828,0.20883,bus,"165, 365, 372",490012555N
Stanley Road,51.55893,0.20944,bus,"165, 365, 372",490012555S
Stanley Road,51.58706,-0.09741,bus,"230, 41, 67, N41, W4",490012557E
Stanley Road,51.58718,-0.09809,bus,"230, 41, 67, N41, W4",490012557W
Stanley Road,51.58983,-0.17102,bus,"143, 653, H3, N20",490012556N
Stanley Road,51.60332,-0.40919,bus,H13,490010430S
Stanley Road,51.60367,-0.40976,bus,H13,490010430N
Stanley Road,51.63178,0.00522,bus,"179, 212, 313, 379, 385, 397, 444, 97, N26",490012558G
Stanley Road / North Avenue,51.354,-0.16221,bus,S4,490012559N
Stanley Road / Stanley Park Road,51.35467,-0.16227,bus,S4,490012554N
Stanley Road South,51.5256,0.18555,bus,"165, 365, 372, 652",490012560S
Stanley Road South,51.52648,0.18614,bus,"165, 365, 372, 652",490012560N
Stanley Way,51.39041,0.11041,bus,"273, 51, 661, B14, N199, R1, R11",490012563SH
Stanmore,51.61921632,-0.30167142,London Underground,Jubilee,285.0
Stanmore Baptist Church,51.60902,-0.309,bus,324,490000506Z
Stanmore Baptist Church,51.60988,-0.30989,bus,324,490000506Y
Stanmore Church,51.61621,-0.31449,bus,unknown,490012564W2
Stanmore Church,51.61649,-0.31539,bus,"340, H12",490012564W1
Stanmore College,51.61275,-0.31218,bus,324,490000504Z
Stanmore College,51.61313,-0.3126,bus,324,490000504Y
Stanmore Hill,51.61706,-0.31315,bus,"324, 340, H12",490012564F
Stanmore Station,51.61966,-0.30379,bus,"142, 324, H12, N98",490000219A
Stanmore Station,51.61973,-0.30298,bus,"H12, N98",490000219N
Stanmore Station,51.61992,-0.30371,bus,"142, 324",490000219B
Stannard Road,51.54615,-0.06863,bus,"242, 277, 38, N242, N277, N38",490012569W
Stannard Road,51.54615,-0.06782,bus,"242, 277, 38, N242, N277, N38",490012569E
Stansfield Road,51.46631,-0.11684,bus,"196, 2, 322, 333, 345, N2",490012578B
Stansfield Road,51.46657,-0.11723,bus,"196, 2, 322, 333, 345, N2",490012578N
Stansgate Road Shops,51.55731,0.15166,bus,499,490009207E
Stanstead Close,51.38971,0.00856,bus,"246, 352",490003646E
Stanstead Road / Colfe Road,51.44231,-0.04379,bus,"122, 185",490005717E1
Stanstead Road / St Dunstans College,51.44304,-0.02815,bus,124,490004863Z
Stanthorpe Road,51.42734,-0.12939,bus,315,490003439Z
Stanthorpe Road,51.42749,-0.12873,bus,unknown,490003439W
Stanwell Road,51.43454,-0.473071,bus,117,40004402113B
Stanwell Road,51.434783,-0.470992,bus,117,40004402113A
Staple Street,51.49966,-0.08668,bus,C10,490017362E
Staple Street,51.49996,-0.0876,bus,C10,490017362W
Stapleford Abbotts Primary School,51.641081,0.166054,bus,375,150021001008
Stapleford Abbotts Primary School,51.641342,0.165546,bus,375,150021001007
Stapleford Close,51.44777,-0.21512,bus,"39, 493",490012586N
Stapleford Gardens,51.60478,0.15539,bus,"294, 651",490012587N
Stapleford Gardens,51.60534,0.15566,bus,"294, 651",490012587S
Staplehurst Road,51.35334,-0.17668,bus,S3,490015453S
Staplehurst Road,51.35376,-0.17151,bus,154,490012588S2
Staplehurst Road,51.35432,-0.17137,bus,154,490012588N1
Staplehurst Road,51.355,-0.17545,bus,S3,490015453N
Staples Corner,51.57033,-0.23349,bus,"112, 142, 182, 232, 266, 32, 632, N266, N32",490012589W
Staples Corner,51.57043,-0.23163,bus,"182, 232, 266, 32, 632, N266, N32",490012589N
Staples Corner,51.57083,-0.23297,bus,112,490012589A
Staples Corner,51.5717,-0.23276,bus,"142, 32, 632, N32",490012589S
Staples Corner Retail Park,51.5691,-0.22963,bus,"266, 32, 632, N266, N32",490012590S
Stapleton Hall Road,51.57548,-0.10762,bus,W5,490016769S
Stapley Road,51.48187,0.14538,bus,"401, 601",490012593S
Star Lane,51.29408,-0.153498,bus,405,400G4409200A
Star Lane,51.51858,0.01308,bus,69,490012596S
Star Lane,51.51934,0.01224,bus,69,490012596N
STAR LANE - DLR,51.52030887,0.005780604,DLR,unknown,476.0
Star Lane DLR Station,51.520786,0.004156,bus,"276, 323, DLR",940GZZDLSTL
Star Lane Station,51.52007,0.00467,bus,323,490016355S
Star Lane Station,51.52082,0.0044,bus,unknown,4900ZZDLSTL1
Star Lane Station,51.52085,0.00376,bus,unknown,4900ZZDLSTL0
Star Lane Station,51.52192,0.00431,bus,"276, 323",490009587N
Star Lane Stn  / Star Primary Sch,51.5207,0.00616,bus,276,490012598E
Star Primary School,51.52024,0.00787,bus,276,490008202W
Star Road,51.47263,-0.34716,bus,"117, 235, 237, 618, E8, H37, N9",490012599W
Star Road,51.47296,-0.34675,bus,"117, 235, 237, 618, E8, H37, N9",490012599E
Starlight Way,51.46,-0.44109,bus,"482, 490",490012056E
Starts Hill Road,51.36751,0.05992,bus,R4,490020274N
Station Approach,51.3955,0.1119,bus,"51, B14",490012606SC
Station Approach,51.39705,0.11287,bus,"51, B14",490012606S
Station Approach,51.5534,-0.4037,bus,"696, E7",490012605D
Station Approach / South Ruislip Stn,51.55455,-0.40448,bus,"696, E7",490012605C
Station Crescent,51.437819,-0.469336,bus,216,40004402107A
Station Crescent,51.438085,-0.470435,bus,216,40004402107B
Station Parade,51.581019,-0.499873,bus,331,040G00001313
Station Road,51.39538,0.11419,bus,"B14, R4, R6",490012610N
Station Road,51.41208,-0.28838,bus,"K2, K3, K4, K5",490009282NV
Station Road,51.41265,-0.28657,bus,"K2, K3, K4, K5",490018922E
Station Road,51.52977,-0.48204,bus,222,490012611N
Station Road,51.52984,-0.48187,bus,222,490012611S
Station Road,51.53023,-0.48119,bus,"222, U5",490012611W
Station Road,51.53031,-0.48123,bus,U5,490012611E
Station Road,51.57703,-0.23921,bus,"142, 32, 632, N32",490012609N
Station Road,51.58656,-0.36155,bus,"183, H18, H19",490010376S
Station Road,51.58668,-0.36192,bus,"183, H18",490010376N
Station Road,51.618191,0.075169,bus,"167, 667, 677",150042023007
Station Road,51.63126,-0.09604,bus,"125, 329, 629, N29",490012612C
Station Road,51.63209,-0.09465,bus,"125, 329, 629, N29",490012612A
Station Road / Chastilian Road,51.4444,0.18098,bus,492,490002043ZZ
Station Road / Chingford Station,51.63303,0.00865,bus,"179, 212, 313, 379, 385, 397, 444, 97, N26",490012617E
Station Road / Crescent Road,51.43053,0.10215,bus,"160, 229, 233, 269, 286, 492, 51, 625",490005743M
Station Road / Green Lanes,51.63225,-0.09662,bus,unknown,490002223Y
Station Road / Green Lanes,51.63225,-0.09619,bus,unknown,490002223Z
Station Road / High Street,51.37647,-0.01468,bus,194,490014529E
Station Road / the Green,51.63081,0.00191,bus,"179, 212, 313, 379, 385, 397, 444, 97, N26",490012619K
Station Road / the Green,51.63089,0.00211,bus,"313, 379, 385, 97, N26",490012619J
Station Road / the Green,51.63126,0.00278,bus,"179, 212, 313, 379, 385, 397, 444, 97, N26",490012619L
Station Road / West Wickham Station,51.37944,-0.01425,bus,194,490001334B
Station Square / Petts Wood Station,51.38923,0.07424,bus,"273, 661, R3",490015388D
Station Terrace,51.53321,-0.21834,bus,"187, 28, 52, 6",490012622S
Stationers Park,51.57862,-0.11071,bus,W5,490000422Z
Stationers' Crown Woods Academy,51.45187,0.07352,bus,"132, 162, 286, 624, 658, 660, B15, N21",490003505W
Staveley Road,51.47923,-0.26095,bus,"190, 533",490012629S
Staveley Road,51.47934,-0.26109,bus,"190, 533",490012629N
Staveley Road,51.48053,-0.26125,bus,E3,490007402N
Staveley Road,51.48077,-0.26144,bus,E3,490007402S
Stayton Road,51.37535,-0.204,bus,"613, 80, S3",490012631N
Stayton Road,51.37538,-0.20364,bus,"613, 80",490012631S
Steele Road,51.55295,0.00665,bus,58,490008179E
Steele's Road / Steele's Village,51.54652,-0.15785,bus,"1, N5",490012664N
Steeplands,51.640717,-0.35768,bus,"142, 258",210021007915
