TravelDate,DayOFWeek,Station,EntryTapCount,ExitTapCount,DayOfWeek,Station_clean,line_id,line_name,mode_name,station_id,station_name,lat,lon,station_modes,station_name_clean
20230409,,Barking Riverside,0,1,Sunday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230409,,Bond Street,16113,17331,Sunday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230409,,Canary Wharf,26024,27388,Sunday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230409,,Farringdon,8912,7235,Sunday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230409,,Liverpool Street,33073,33558,Sunday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230409,,Paddington,45979,41150,Sunday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230409,,Tottenham Court Road,29210,30360,Sunday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230409,,Whitechapel,9809,9621,Sunday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230410,,Abbey Wood,3175,2734,Monday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230410,,Bond Street,22776,23325,Monday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230410,,Canary Wharf,22126,24202,Monday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230410,,Farringdon,9415,7811,Monday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230410,,Liverpool Street,33242,32121,Monday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230410,,Paddington,58747,41006,Monday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230410,,Tottenham Court Road,32551,30747,Monday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230410,,Whitechapel,10068,10709,Monday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230411,,Abbey Wood,12001,11507,Tuesday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230411,,Barking Riverside,1046,870,Tuesday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230411,,Bond Street,52396,50027,Tuesday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230411,,Canary Wharf,43082,44985,Tuesday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230411,,Farringdon,48638,47760,Tuesday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230411,,Liverpool Street,82233,79365,Tuesday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230411,,Paddington,40469,37400,Tuesday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230411,,Tottenham Court Road,71842,69224,Tuesday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230411,,Whitechapel,23338,24357,Tuesday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230412,,Abbey Wood,12345,11446,Wednesday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230412,,Barking Riverside,1057,887,Wednesday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230412,,Bond Street,53354,52760,Wednesday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230412,,Canary Wharf,49513,52604,Wednesday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230412,,Farringdon,53864,51260,Wednesday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230412,,Liverpool Street,88528,84130,Wednesday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230412,,Paddington,45307,40131,Wednesday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230412,,Tottenham Court Road,77456,74308,Wednesday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230412,,Whitechapel,23467,23651,Wednesday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230413,,Abbey Wood,13187,12424,Thursday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230413,,Barking Riverside,1066,885,Thursday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230413,,Bond Street,58110,58969,Thursday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230413,,Canary Wharf,50541,52258,Thursday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230413,,Farringdon,59797,58006,Thursday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230413,,Liverpool Street,92974,94573,Thursday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230413,,Paddington,42804,42243,Thursday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230413,,Tottenham Court Road,87413,87572,Thursday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230413,,Whitechapel,25411,25975,Thursday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230414,,Abbey Wood,11804,10921,Friday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230414,,Barking Riverside,952,783,Friday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230414,,Bond Street,52125,54539,Friday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230414,,Canary Wharf,39966,41183,Friday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230414,,Farringdon,42741,42448,Friday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230414,,Liverpool Street,75436,76063,Friday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230414,,Paddington,36485,36963,Friday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230414,,Tottenham Court Road,81927,84223,Friday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230414,,Whitechapel,23290,23907,Friday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230415,,Abbey Wood,10062,9130,Saturday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230415,,Barking Riverside,696,612,Saturday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230415,,Bond Street,55482,60630,Saturday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230415,,Canary Wharf,32091,32875,Saturday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230415,,Farringdon,30618,30387,Saturday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230415,,Liverpool Street,62376,65145,Saturday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230415,,Paddington,35893,34040,Saturday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230415,,Tottenham Court Road,87347,88568,Saturday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230415,,Whitechapel,19611,20899,Saturday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230416,,Abbey Wood,7020,6636,Sunday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230416,,Barking Riverside,0,1,Sunday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230416,,Bond Street,30582,32770,Sunday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230416,,Canary Wharf,24376,24304,Sunday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230416,,Farringdon,16302,15198,Sunday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230416,,Liverpool Street,35720,34230,Sunday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230416,,Paddington,21948,19041,Sunday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230416,,Tottenham Court Road,46110,47994,Sunday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230416,,Whitechapel,13415,14359,Sunday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230417,,Abbey Wood,12035,11419,Monday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230417,,Barking Riverside,1165,978,Monday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230417,,Bond Street,46929,48090,Monday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230417,,Canary Wharf,43694,45284,Monday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230417,,Farringdon,47403,46690,Monday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230417,,Liverpool Street,72630,72861,Monday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230417,,Paddington,33944,32817,Monday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230417,,Tottenham Court Road,64359,63650,Monday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230417,,Whitechapel,24808,25581,Monday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230418,,Abbey Wood,13267,12887,Tuesday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230418,,Barking Riverside,1262,1158,Tuesday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230418,,Bond Street,53813,55123,Tuesday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230418,,Canary Wharf,53180,54895,Tuesday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230418,,Farringdon,62774,60597,Tuesday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230418,,Liverpool Street,92700,92361,Tuesday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230418,,Paddington,41268,40391,Tuesday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230418,,Tottenham Court Road,75590,74816,Tuesday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230418,,Whitechapel,25973,26387,Tuesday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230419,,Abbey Wood,13383,12803,Wednesday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230419,,Barking Riverside,1258,1139,Wednesday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230419,,Bond Street,55401,57615,Wednesday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230419,,Canary Wharf,54343,55606,Wednesday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230419,,Farringdon,63868,62955,Wednesday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230419,,Liverpool Street,95450,96105,Wednesday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230419,,Paddington,42266,41775,Wednesday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230419,,Tottenham Court Road,83061,82065,Wednesday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230419,,Whitechapel,26642,27478,Wednesday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230420,,Abbey Wood,13815,13002,Thursday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230420,,Barking Riverside,1262,1055,Thursday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230420,,Bond Street,67522,66078,Thursday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230420,,Canary Wharf,56689,58346,Thursday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230420,,Farringdon,67745,67295,Thursday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230420,,Liverpool Street,108029,106242,Thursday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230420,,Paddington,45377,44760,Thursday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230420,,Tottenham Court Road,88811,88930,Thursday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230420,,Whitechapel,27491,27957,Thursday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230421,,Abbey Wood,12734,11562,Friday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230421,,Barking Riverside,1061,856,Friday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230421,,Bond Street,51209,53964,Friday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230421,,Canary Wharf,42825,44216,Friday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230421,,Farringdon,46548,45483,Friday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230421,,Liverpool Street,82120,80230,Friday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230421,,Paddington,42447,41903,Friday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230421,,Tottenham Court Road,82636,84672,Friday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230421,,Whitechapel,25668,26185,Friday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230422,,Abbey Wood,10738,9694,Saturday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230422,,Barking Riverside,750,676,Saturday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230422,,Bond Street,51827,51667,Saturday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230422,,Canary Wharf,36645,37414,Saturday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230422,,Farringdon,26662,26193,Saturday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230422,,Liverpool Street,73048,72964,Saturday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230422,,Paddington,42838,42618,Saturday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230422,,Tottenham Court Road,93281,92538,Saturday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230422,,Whitechapel,18734,19668,Saturday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230423,,Abbey Wood,7632,7034,Sunday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230423,,Barking Riverside,373,349,Sunday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230423,,Bond Street,30927,31362,Sunday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230423,,Canary Wharf,59806,57794,Sunday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230423,,Farringdon,16668,15421,Sunday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230423,,Liverpool Street,49731,51312,Sunday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230423,,Paddington,36195,35940,Sunday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230423,,Tottenham Court Road,54539,50946,Sunday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230423,,Whitechapel,15178,15076,Sunday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230424,,Abbey Wood,12048,11533,Monday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230424,,Barking Riverside,1165,1030,Monday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230424,,Bond Street,53229,51676,Monday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230424,,Canary Wharf,45666,46648,Monday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230424,,Farringdon,49353,47969,Monday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230424,,Liverpool Street,75781,77968,Monday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230424,,Paddington,38156,37946,Monday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230424,,Tottenham Court Road,69647,67538,Monday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230424,,Whitechapel,24601,25245,Monday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20230425,,Abbey Wood,13009,12771,Tuesday,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20230425,,Barking Riverside,1308,1159,Tuesday,barking riverside,suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground'],barking riverside
20230425,,Bond Street,56993,57886,Tuesday,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20230425,,Canary Wharf,55652,59781,Tuesday,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20230425,,Farringdon,64213,61966,Tuesday,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20230425,,Liverpool Street,95004,95899,Tuesday,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20230425,,Paddington,44848,43871,Tuesday,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20230425,,Tottenham Court Road,82491,80212,Tuesday,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20230425,,Whitechapel,27458,27337,Tuesday,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
