Year,Event Date,Artist,Venue,City
2019,02-02-2019,Jo Quail,Electrowerkz,London
2019,02-02-2019,The Escape Artist,The Scream Lounge,Croydon
2019,02-02-2019,Nick Harper,The Troubadour,London
2019,02-02-2019,Kagoule,Boston Music Room,London
2019,02-02-2019,Liam Cromby,Luna Lounge,Leytonstone
2019,02-02-2019,Josh Flowers,Lumberjack Cafe,London
2019,02-02-2019,Flawless Carbon,The Monarch,London
2019,02-02-2019,The Oldham Tinkers,Cecil Sharp House,London
2019,02-02-2019,Barbara Thompson’s Paraphernalia,O2 Shepherd's Bush Empire,London
2019,02-02-2019,WitchDoktors,The Front Room,Croydon
2019,02-02-2019,Ana Gracey,O2 Shepherd's Bush Empire,London
2019,02-02-2019,Dark Horses,O2 Academy Islington,London
2019,02-02-2019,Josh Widdicombe,Union Chapel,London
2019,01-02-2019,Tanika Charles,Aeolian Hall,London
2019,01-02-2019,Big Joanie,Under the Bridge,London
2019,01-02-2019,Tiny Ruins,Rough Trade West,London
2019,01-02-2019,The Jones Gang,229 The Venue,London
2019,01-02-2019,The Deep Six,229 The Venue,London
2019,01-02-2019,Bokanté,Ronnie Scott's Jazz Club,London
2019,01-02-2019,Kayzo,The Dome,London
2019,01-02-2019,The Fiascos,The Front Room,Croydon
2019,01-02-2019,Sigrid,Omeara,London
2019,01-02-2019,City of Thieves,O2 Shepherd's Bush Empire,London
2019,01-02-2019,WitchDoktors,The Front Room,Croydon
2019,01-02-2019,Adrianne Lenker,Broadcasting House,London
2019,01-02-2019,Low,Barbican Hall,London
2019,01-02-2019,Swervedriver,O2 Academy Brixton,London
2019,01-02-2019,The Weird Things,The Front Room,Croydon
2019,01-02-2019,Inglorious,O2 Shepherd's Bush Empire,London
2019,01-02-2019,LICE,The Social,London
2019,01-02-2019,…And You Will Know Us by the Trail of Dead,The Garage,London
2019,01-02-2019,Tech N9ne,O2 Academy Islington,London
2019,01-02-2019,Nina Nesbitt,Pichi Ladbroke Grove,London
2019,01-02-2019,The Wombats,"The SSE Arena, Wembley",London
2019,01-02-2019,JOHN,The Lexington,London
2019,01-02-2019,Juniore,O2 Academy Brixton,London
2019,01-02-2019,The Specials,100 Club,London
2019,01-02-2019,SEED Ensemble,Kings Place Hall Two,London
2019,01-02-2019,Part Chimp,The Lexington,London
2019,01-02-2019,Husky Loops,The Garage,London
2019,01-02-2019,Property,The Islington,London
2019,01-02-2019,The Beths,Eventim Apollo,London
2019,01-02-2019,Blind River,O2 Shepherd's Bush Empire,London
2019,01-02-2019,Thurston Moore,Under the Bridge,London
2019,01-02-2019,Blaenavon,"The SSE Arena, Wembley",London
2019,01-02-2019,The Night Café,"The SSE Arena, Wembley",London
2019,01-02-2019,Ithaca,Old Blue Last,London
2019,01-02-2019,Pete & Bas,Camden Assembly,London
2019,01-02-2019,The Dandy Warhols,O2 Academy Brixton,London
2019,01-02-2019,The Rifles,The Borderline,London
2019,01-02-2019,Death Cab for Cutie,Eventim Apollo,London
2019,01-02-2019,Madonnatron,The Shacklewell Arms,London
2019,01-02-2019,Imperial Wax,The Troubadour,London
2019,31-01-2019,Carson McHone,Rough Trade East,London
2019,31-01-2019,Field Music,Imperial War Museum,London
2019,31-01-2019,Judie Tzuke,Hackney House,London
2019,31-01-2019,Derya Yıldırım,Cafe OTO,London
2019,31-01-2019,Lewis Capaldi,Union Chapel,London
2019,31-01-2019,“Little” Louie Vega,Southbank Centre,London
2019,31-01-2019,Cloud Nothings,EartH,Hackney
2019,31-01-2019,Air Waves,The Islington,London
2019,31-01-2019,The Second Sons,The Troubadour,London
2019,31-01-2019,Nerina Pallot,Live At Zedel,London
2019,31-01-2019,John Paul,100 Club,London
2019,31-01-2019,Nina Nesbitt,Banquet Records,Kingston upon Thames
2019,31-01-2019,Ed Harcourt,Union Chapel,London
2019,31-01-2019,Martyn Joseph,The Half Moon,London
2019,31-01-2019,Miles Kane,Fred Perry Coals Drop Yard,London
2019,31-01-2019,Du Bellows,The Troubadour,London
2019,31-01-2019,Grace Carter,Maida Vale Studios,London
2019,31-01-2019,Basement,New Cross Inn,London
2019,31-01-2019,Dermot Kennedy,Maida Vale Studios,London
2019,31-01-2019,The Beths,Hoxton Square Bar & Kitchen,London
2019,31-01-2019,Bury Tomorrow,Blondie's Bar,London
2019,31-01-2019,Mahalia,Maida Vale Studios,London
2019,31-01-2019,Orpheum,The Black Heart,London
2019,31-01-2019,Serpentyne,The Black Heart,London
2019,31-01-2019,Ellie Goulding,Maida Vale Studios,London
2019,31-01-2019,Octavian,Maida Vale Studios,London
2019,31-01-2019,Lucy Blu,The Slaughtered Lamb,London
2019,31-01-2019,FIDLAR,Heaven,London
2019,31-01-2019,Tom Smith,Union Chapel,London
2019,31-01-2019,The Naenae Express,Hoxton Square Bar & Kitchen,London
2019,31-01-2019,The Spitfires,The Horn,St Albans
2020,31-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,31-12-2020,Kylie Minogue,,London
2020,31-12-2020,Justin Wells,Laurel County Public Library,London
2020,31-12-2020,Kylie Minogue,LH3 Studios,London
2020,31-12-2020,Wes Nelson,Top of the Pops,London
2020,31-12-2020,Freya Ridings,Private Venue,London
2020,29-12-2020,black midi,Windmill Brixton,London
2020,28-12-2020,m-orchestra,Private Venue,London
2020,26-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,25-12-2020,Mabel,BBC Television Centre,London
2020,25-12-2020,Gabriella Cilmi,Private Venue,London
2020,24-12-2020,Calum Scott,Britain's Got Talent,London
2020,22-12-2020,Palm Reader,Blondie's Bar,London
2020,22-12-2020,Jim Bob,Private Venue,London
2020,22-12-2020,Freya Ridings,Private Venue,London
2020,21-12-2020,Goldie,BBC Radio 6 Music Session,London
2020,21-12-2020,Fontaines D.C.,NME Radio,London
2020,20-12-2020,Raleigh Ritchie,indigo at The O2,London
2020,19-12-2020,Sarah Brightman,Christ Church Spitalfields,London
2020,19-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,19-12-2020,Planet 1999,Private Venue,London
2020,19-12-2020,Culture Club,"The SSE Arena, Wembley",London
2020,19-12-2020,Robbie Williams,Strictly Come Dancing,London
2020,18-12-2020,The Darkness,indigo at The O2,London
2020,18-12-2020,Ese & The Vooduu People,"Grow, Hackney",Newham
2020,18-12-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,17-12-2020,Katie Melua,Rivoli Ballroom,London
2020,17-12-2020,Ese & The Vooduu People,"Grow, Hackney",Newham
2020,17-12-2020,Liam Payne,Private Venue,London
2020,17-12-2020,Parish,New Cross Inn,London
2020,16-12-2020,The Vamps,Metropolis Studios,London
2020,15-12-2020,Svalbard,Blondie's Bar,London
2020,15-12-2020,Bombay Bicycle Club,Konk Studios,London
2020,15-12-2020,black midi,Jazz Cafe,London
2020,15-12-2020,Rachel Stevens,Proud Embankment,London
2020,15-12-2020,Ruts DC,New Cross Inn,London
2020,14-12-2020,Ruts DC,New Cross Inn,London
2020,14-12-2020,Jamie Cullum,Rose Theatre,Kingston upon Thames
2020,14-12-2020,Fontaines D.C.,BBC Radio Theatre,London
2020,13-12-2020,Gorillaz,LH2 Studios,London
2020,13-12-2020,Mark and the Clouds,Private Venue,London
2020,13-12-2020,Gorillaz,LH2 Studios,London
2020,12-12-2020,Warmduscher,EartH,Hackney
2020,12-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,12-12-2020,Van Morrison,PowerHaus,London
2020,12-12-2020,Gorillaz,LH2 Studios,London
2020,12-12-2020,Louis Tomlinson,,London
2020,12-12-2020,Huge Davies,Soho Theatre,London
2020,12-12-2020,Mr.B The Gentleman Rhymer,Islington Assembly Hall,London
2020,12-12-2020,Matt Pearce and the Mutiny,"The Cavern Freehouse, Raynes Park",London
2020,12-12-2020,Little Mix,Strictly Come Dancing,London
2020,12-12-2020,Pop Will Eat Itself,Islington Assembly Hall,London
2020,12-12-2020,black midi,Jazz Cafe,London
2020,12-12-2020,Sam Smith,Private Venue,London
2020,11-12-2020,Fat Dog,Amersham Arms,London
2020,11-12-2020,Avenue Beat,Lockdown Awards,London
2020,11-12-2020,Wiz Khalifa,Lockdown Awards,London
2020,11-12-2020,1990s Chris,100 Club,London
2020,11-12-2020,McFly,The Graham Norton Show,London
2020,11-12-2020,Lauv,Lockdown Awards,London
2020,11-12-2020,Ally Brooke,Lockdown Awards,London
2020,11-12-2020,Johnny Orlando,Lockdown Awards,London
2020,11-12-2020,Talk Show,100 Club,London
2020,11-12-2020,MONSTA X,Lockdown Awards,London
2020,11-12-2020,Sofi Tukker,Lockdown Awards,London
2020,11-12-2020,Joss Stone,Lockdown Awards,London
2020,11-12-2020,Graham Coxon,Jazz Cafe,London
2020,10-12-2020,Stick in the Wheel,Round Chapel,Hackney
2020,10-12-2020,Luke Jackson,The Half Moon,London
2020,10-12-2020,Robbie Williams,Private Venue,London
2020,09-12-2020,Chartreuse,Oslo Hackney,Hackney
2020,09-12-2020,Chris Wood,Kings Place Hall Two,London
2020,09-12-2020,Jamie Cullum,Metropolis Studios,London
2020,09-12-2020,Douglas Dare,The Castle Cinema,London
2020,08-12-2020,Malady,Windmill Brixton,London
2020,08-12-2020,Teeth of the Sea,Clapham Grand,London
2020,08-12-2020,Lime,Windmill Brixton,London
2020,07-12-2020,Rosie Alena,Windmill Brixton,London
2020,07-12-2020,Prima Queen,Windmill Brixton,London
2020,06-12-2020,Dream Nails,Private Venue,London
2020,06-12-2020,Soft Machine,Ronnie Scott's Jazz Club,London
2020,06-12-2020,The Smyths,The Horn,St Albans
2020,06-12-2020,Gary Barlow,Natural History Museum,London
2020,05-12-2020,Marisha Wallace,Strictly Come Dancing,London
2020,05-12-2020,Kylie Minogue,Jonathan Ross Show,London
2020,05-12-2020,MAY,Amersham Arms,London
2020,05-12-2020,"black midi, New Road",Windmill Brixton,London
2020,04-12-2020,Dua Lipa,Tiny Desk (Home),London
2020,04-12-2020,Hurtling,Antenna Studios,London
2020,04-12-2020,Blossoms,The Chris Evans Breakfast Show,London
2020,03-12-2020,Frank Turner,The Troubadour,London
2020,03-12-2020,WARGASM,Private Venue,London
2020,03-12-2020,Royal & the Serpent,Private Venue,London
2020,03-12-2020,Lauran Hibberd,Oslo Hackney,Hackney
2020,03-12-2020,Rosalie Cunningham,New Cross Inn,London
2020,03-12-2020,YUNGBLUD,Private Venue,London
2020,03-12-2020,Blossoms,MelodyVR,London
2020,03-12-2020,Fat Dog,Windmill Brixton,London
2020,02-12-2020,Rina Sawayama,Private Venue,London
2020,02-12-2020,Steps,Private Venue,London
2020,01-12-2020,The Vamps,,London
2020,01-12-2020,Salem,Blondie's Bar,London
2020,01-12-2020,Beans on Toast,Private Venue,London
2020,01-12-2020,Gary Barlow,The Late Late Show with James Corden,London
2020,01-12-2020,Sam Smith,Private Venue,London
2020,01-12-2020,Freya Ridings,Private Venue,London
2020,30-11-2020,YUNGBLUD,Private Venue,London
2020,30-11-2020,WARGASM,Private Venue,London
2020,30-11-2020,Royal & the Serpent,Private Venue,London
2020,29-11-2020,Nick Corbin,Private Venue,London
2020,29-11-2020,Jess Glynne,Private Venue,London
2020,29-11-2020,Gary Barlow,Private Venue,London
2020,28-11-2020,Liam Gallagher,Jonathan Ross Show,London
2020,28-11-2020,Daniel Jeanrenaud,Private Venue,London
2020,28-11-2020,Gary Barlow,Strictly Come Dancing,London
2020,28-11-2020,The Motive,Private Venue,London
2020,28-11-2020,Kaiser Chiefs,O2 Academy Brixton,London
2020,27-11-2020,Foxcunt,Private Venue,London
2020,27-11-2020,Kylie Minogue,Printworks,London
2020,27-11-2020,Gary Barlow,London Palladium,London
2020,27-11-2020,Matt Bianco,BBC Radio,London
2020,27-11-2020,Marc Almond,Dean Street Studios,London
2020,27-11-2020,Gentleman’s Dub Club,Kenneth More Theatre,Ilford
2020,27-11-2020,Dua Lipa,Printworks,London
2020,27-11-2020,Liam Gallagher,BBC Wogan House Studios,London
2020,26-11-2020,Gary Barlow,The Graham Norton Show,London
2020,25-11-2020,Doves,BBC Radio Theatre,London
2020,24-11-2020,Higher Power,Blondie's Bar,London
2020,23-11-2020,Fontaines D.C.,O2 Academy Brixton,London
2020,23-11-2020,m-orchestra,Private Venue,London
2020,23-11-2020,WARGASM,Private Venue,London
2020,23-11-2020,Royal & the Serpent,Private Venue,London
2020,23-11-2020,YUNGBLUD,Private Venue,London
2020,22-11-2020,YUNGBLUD,Sunday Brunch,London
2020,22-11-2020,YUNGBLUD,Private Venue,London
2020,22-11-2020,Beans on Toast,Private Venue,London
2020,21-11-2020,Daniel Jeanrenaud,Private Venue,London
2020,21-11-2020,YUNGBLUD,Private Venue,London
2020,21-11-2020,The Vamps,Round Chapel,Hackney
2020,21-11-2020,The Smyths,The Half Moon,London
2020,21-11-2020,Architects,Royal Albert Hall,London
2020,21-11-2020,The Lottery Winners,Soccer AM Studios,Isleworth
2020,21-11-2020,Little Mix,Jonathan Ross Show,London
2020,21-11-2020,Billy Ocean,Strictly Come Dancing,London
2020,20-11-2020,Dua Lipa,The Graham Norton Show,London
2020,20-11-2020,YUNGBLUD,Private Venue,London
2020,20-11-2020,Sophie Ellis‐Bextor,Strictly Come Dancing: It Takes Two,London
2020,19-11-2020,Right Said Fred,Private Venue,London
2020,19-11-2020,Jo Quail,The Black Heart,London
2020,19-11-2020,Freya Ridings,Juniper Pianos,London
2020,19-11-2020,YUNGBLUD,Private Venue,London
2020,18-11-2020,YUNGBLUD,Private Venue,London
2020,17-11-2020,Nova Twins,Blondie's Bar,London
2020,17-11-2020,YUNGBLUD,Private Venue,London
2020,16-11-2020,YUNGBLUD,Private Venue,London
2020,16-11-2020,Sam Smith,Private Venue,London
2020,14-11-2020,McFly,Union Chapel,London
2020,14-11-2020,The Vamps,Strictly Come Dancing,London
2020,13-11-2020,WARGASM,Private Venue,London
2020,13-11-2020,Fontaines D.C.,NEKO Trust,London
2020,13-11-2020,Frank Carter & the Rattlesnakes,O2 Academy Brixton,London
2020,12-11-2020,Jess Guise,Private Venue,London
2020,12-11-2020,Paul Weller,Black Barn Studios,Woking
2020,10-11-2020,Nothing But Thieves,Clapham Grand,London
2020,09-11-2020,Peter Hook & the Light,,London
2020,08-11-2020,Zara Larsson,Private Venue,London
2020,08-11-2020,Little Mix,Private Venue,London
2020,07-11-2020,Alicia Keys,Jonathan Ross Show,London
2020,07-11-2020,Daniel Jeanrenaud,Private Venue,London
2020,07-11-2020,Niall Horan,Royal Albert Hall,London
2020,07-11-2020,KSI,KISS FM UK,London
2020,07-11-2020,Kylie Minogue,LH3 Studios,London
2020,07-11-2020,m-orchestra,Private Venue,London
2020,07-11-2020,Little Mix,Little Mix The Search,London
2020,07-11-2020,Zara Larsson,Little Mix The Search,London
2020,06-11-2020,McFly,Little Mix The Search,London
2020,06-11-2020,Kylie Minogue,Private Venue,London
2020,06-11-2020,Liam Gallagher,River Thames,London
2020,06-11-2020,Black Pumas,Roundhouse,London
2020,06-11-2020,Little Mix,Little Mix The Search,London
2020,06-11-2020,"Kitty, Daisy & Lewis",Paper Dress Vintage,Hackney
2020,05-11-2020,Kylie Minogue,The Graham Norton Show,London
2020,05-11-2020,NewDad,Steve Lamacq BBC Studio Session,London
2020,04-11-2020,Jamie Lenman,New Cross Inn,London
2020,04-11-2020,The Howl & The Hum,Jazz Cafe,London
2020,04-11-2020,Orbital Junction,The Black Heart,London
2020,03-11-2020,Ricky Gervais,O2 Forum Kentish Town,London
2020,03-11-2020,The Howl & The Hum,Jazz Cafe,London
2020,02-11-2020,London Grammar,Miloco Recording Studios,London
2020,02-11-2020,dodie,Private Venue,London
2020,02-11-2020,Jamie Lenman,New Cross Inn,London
2020,01-11-2020,Kylie Minogue,LH3 Studios,London
2020,01-11-2020,Nothing But Thieves,Sunday Brunch,London
2020,01-11-2020,Jamie Lenman,New Cross Inn,London
2020,01-11-2020,Lewis Capaldi,Printworks,London
2020,31-10-2020,Carly Gibert,,London
2020,31-10-2020,KSI,KISS FM UK,London
2020,31-10-2020,Slady,The Water Rats,London
2020,31-10-2020,KSI,Jonathan Ross Show,London
2020,31-10-2020,Kaiser Chiefs,Printworks,London
2020,31-10-2020,Slady,The Water Rats,London
2020,31-10-2020,Sweat,Windmill Brixton,London
2020,31-10-2020,Crows,MOTH Club,London
2020,31-10-2020,Crows,MOTH Club,London
2020,31-10-2020,WOOZE,Windmill Brixton,London
2020,31-10-2020,Crows,MOTH Club,London
2020,31-10-2020,Olly Murs,Printworks,London
2020,31-10-2020,Tom Felton,,London
2020,31-10-2020,Liam Payne,,London
2020,31-10-2020,Lime,The George Tavern,London
2020,31-10-2020,Lola Young,,London
2020,31-10-2020,Sam Smith,Strictly Come Dancing,London
2020,30-10-2020,Alina Ibragimova,LSO St Luke's,London
2020,30-10-2020,Our Man in the Field,The Sound Lounge,London
2020,30-10-2020,Dermot Kennedy,The Graham Norton Show,London
2020,30-10-2020,Becky Hill,Printworks,London
2020,30-10-2020,Jess Glynne,Printworks,London
2020,30-10-2020,Salem,New Cross Inn,London
2020,30-10-2020,Honeyglaze,The George Tavern,London
2020,30-10-2020,Alina Ibragimova,LSO St Luke's,London
2020,30-10-2020,Sam Smith,Abbey Road Studios,London
2020,30-10-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,30-10-2020,Nothing But Thieves,The Warehouse,London
2020,30-10-2020,Phoebe Katis,St Pancras Old Church,London
2020,30-10-2020,NAO,Metropolis Studios,London
2020,30-10-2020,Zoe Wees,Abbey Road Studios,London
2020,29-10-2020,shame,Windmill Brixton,London
2020,29-10-2020,GoGo Penguin,Abbey Road Studios,London
2020,29-10-2020,Nothing But Thieves,The Warehouse,London
2020,29-10-2020,The Jailbirds,Palasad Social Bowl,London
2020,28-10-2020,Griff,Tate Modern,London
2020,28-10-2020,m-orchestra,Private Venue,London
2020,28-10-2020,Daniel Jeanrenaud,Private Venue,London
2020,28-10-2020,Byron Wallen,Ronnie Scott's Jazz Club,London
2020,28-10-2020,Al Murray,Clapham Grand,London
2020,28-10-2020,Nothing But Thieves,The Warehouse,London
2020,27-10-2020,Beans on Toast,Private Venue,London
2020,27-10-2020,Frank Turner,Private Venue,London
2020,27-10-2020,Robert J. Hunter,The Gladstone Arms,London
2020,27-10-2020,Amy & The Calamities,The Gladstone Arms,London
2020,26-10-2020,Kylie Minogue,BBC Radio Theatre,London
2020,26-10-2020,Rosie Alena,Windmill Brixton,London
2020,25-10-2020,Richard Dawson,Barbican Theatre,London
2020,24-10-2020,Little Mix,Little Mix The Search,London
2020,24-10-2020,Jax Jones,Little Mix The Search,London
2020,24-10-2020,black midi,Windmill Brixton,London
2020,24-10-2020,William Doyle,Oslo Hackney,Hackney
2020,23-10-2020,Ella Henderson,Private Venue,London
2020,23-10-2020,Flyte,The Ned,London
2020,23-10-2020,m-orchestra,Private Venue,London
2020,21-10-2020,James Bay,Shakespeare's Globe Theatre,London
2020,20-10-2020,Freya Ridings,Private Venue,London
2020,17-10-2020,Emmy the Great,Barbican Hall,London
2020,17-10-2020,Billy Ocean,BBC Television Centre,London
2020,17-10-2020,Small Fakers,Denmark Street Studios,London
2020,17-10-2020,Rumer,Lafayette,London
2020,17-10-2020,Mark Nevin,Private Venue,London
2020,16-10-2020,beabadoobee,,London
2020,16-10-2020,The Vamps,Private Venue,London
2020,16-10-2020,George Hennessey,The Cabbage Patch,Twickenham
2020,16-10-2020,JARV IS…,Barbican Centre,London
2020,16-10-2020,deathcrash,St Pancras Old Church,London
2020,16-10-2020,Travis,The Chris Evans Breakfast Show,London
2020,15-10-2020,Glass Animals,Private Venue,London
2020,14-10-2020,The Divine Comedy,Barbican Hall,London
2020,12-10-2020,Zero 7,Fish Factory Studio,London
2020,12-10-2020,Joel Corry,Strictly Come Dancing,London
2020,12-10-2020,Donovan,Cadogan Hall,London
2020,12-10-2020,The Hunna,PRYZM,Kingston upon Thames
2020,12-10-2020,Donovan,Cadogan Hall,London
2020,11-10-2020,Everything Everything,PRYZM,Kingston upon Thames
2020,11-10-2020,Everything Everything,PRYZM,Kingston upon Thames
2020,11-10-2020,Fran Healy,Sunday Brunch,London
2020,11-10-2020,Richard Thompson,Private Venue,London
2020,10-10-2020,Erland Cooper,Barbican Hall,London
2020,10-10-2020,Tree House Fire,New Cross Inn,London
2020,10-10-2020,The Bluetones,Clapham Grand,London
2020,10-10-2020,George Hennessey,The Cabbage Patch,Twickenham
2020,10-10-2020,Afro-Cuban All Stars,Jazz Cafe,London
2020,10-10-2020,Bobby Solo,The moustache bar,London
2020,09-10-2020,Tom Grennan,The Chris Evans Breakfast Show,London
2020,09-10-2020,Scud FM,Windmill Brixton,London
2020,09-10-2020,Lias Saoudi,Windmill Brixton,London
2020,09-10-2020,Ian Shaw,Ronnie Scott's Jazz Club,London
2020,08-10-2020,Travis,The Pool,London
2020,08-10-2020,Fat Dog,Windmill Brixton,London
2020,08-10-2020,Mega Emotion,St Pancras Old Church,London
2020,08-10-2020,Miley Cyrus,The Graham Norton Show,London
2020,08-10-2020,The Hunna,Private Venue,London
2020,07-10-2020,Sorry,Windmill Brixton,London
2020,07-10-2020,Billy Ocean,BBC Television Centre,London
2020,06-10-2020,The Orielles,Jazz Cafe,London
2020,06-10-2020,Mimi Webb,Private Venue,London
2020,05-10-2020,The Jaded Hearts Club,The Late Late Show with James Corden,London
2020,05-10-2020,IDLES,BBC Radio Theatre,London
2020,05-10-2020,Stone Foundation,Jazz Cafe,London
2020,05-10-2020,dodie,Private Venue,London
2020,04-10-2020,Honeyglaze,Windmill Brixton,London
2020,04-10-2020,Bloxx,PRYZM,Kingston upon Thames
2020,04-10-2020,Beans on Toast,Private Venue,London
2020,03-10-2020,Unknown Vandals,The Raven Tower Bridge,London
2020,03-10-2020,Freya Ridings,Royal Albert Hall,London
2020,03-10-2020,Sophie Ellis‐Bextor,Royal Albert Hall,London
2020,03-10-2020,Marisha Wallace,Royal Albert Hall,London
2020,03-10-2020,Mica Paris,Royal Albert Hall,London
2020,02-10-2020,Tom Grennan,O2 Academy Brixton,London
2020,02-10-2020,The Rheingans Sisters,Kings Place Hall Two,London
2020,02-10-2020,The James Taylor Quartet,Ronnie Scott's Jazz Club,London
2020,02-10-2020,Fake Laugh,Oslo Hackney,Hackney
2020,02-10-2020,Dua Lipa,Private Venue,London
2020,02-10-2020,Declan McKenna,"Later... with Jools Holland, Helicon Mountain",London
2020,02-10-2020,Louise,Clapham Grand,London
2020,02-10-2020,Nothing But Thieves,Abbey Road Studios,London
2020,01-10-2020,Fat Dog,Windmill Brixton,London
2020,01-10-2020,IDLES,Abbey Road Studios,London
2020,01-10-2020,Melanie C,Private Venue,London
2020,01-10-2020,Frank Turner,Private Venue,London
2020,30-09-2020,Mabel,The Voice Of UK,London
2020,29-09-2020,Jimmy Carr,Clapham Grand,London
2020,29-09-2020,YUNGBLUD,BBC Radio 1's Live Lounge,London
2020,28-09-2020,Jimmy Carr,Clapham Grand,London
2020,27-09-2020,Ivo Graham,National Maritime Museum,London
2020,27-09-2020,Dara Ó Briain,National Maritime Museum,London
2020,27-09-2020,Nish Kumar,National Maritime Museum,London
2020,27-09-2020,Jen Brister,National Maritime Museum,London
2020,27-09-2020,Pandorasdiary,Molly Anna,London
2020,27-09-2020,Richard Thompson,Private Venue,London
2020,27-09-2020,Bozart,Molly Anna,London
2020,27-09-2020,Copper Viper,Molly Anna,London
2020,27-09-2020,Amy & The Calamities,Molly Anna,London
2020,26-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,26-09-2020,Mary Tee & Bruce Brand,Private Venue,London
2020,25-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,25-09-2020,Rick Astley,Private Venue,London
2020,25-09-2020,Nothing But Thieves,The Chris Evans Breakfast Show,London
2020,24-09-2020,Van Morrison,London Palladium,London
2020,24-09-2020,Olivia Dean,Jazz Cafe,London
2020,24-09-2020,Bill Ryder-Jones,Jazz Cafe,London
2020,24-09-2020,Orlando Weeks,Jazz Cafe,London
2020,24-09-2020,Jack Peñate,Jazz Cafe,London
2020,24-09-2020,Arlo Parks,BBC Radio 1's Live Lounge,London
2020,24-09-2020,Pink Eye Club,Windmill Brixton,London
2020,24-09-2020,MEATRAFFLE,Windmill Brixton,London
2020,23-09-2020,Jamie Lenman,Banquet Records,Kingston upon Thames
2020,23-09-2020,Van Morrison,London Palladium,London
2020,22-09-2020,London Grammar,BBC Radio 1's Live Lounge,London
2020,22-09-2020,Danny Toeman,"The Bedford, Balham",London
2020,22-09-2020,Jake Vegas and the Black Diamonds,Ain't Nothin' But...,London
2020,20-09-2020,Nerina Pallot,Brasserie Zedel,London
2020,20-09-2020,Young Knives,Banquet Records,Kingston upon Thames
2020,19-09-2020,Kylie Minogue,Private Venue,London
2020,19-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,19-09-2020,Courtney Act,Clapham Grand,London
2020,19-09-2020,Rita Ora,Private Venue,London
2020,18-09-2020,Frank Turner,Clapham Grand,London
2020,18-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,18-09-2020,Steps,The One Show,London
2020,18-09-2020,Coldplay,The Beehive Studio,London
2020,18-09-2020,Kyros,Private Venue,London
2020,18-09-2020,Guise,Clapham Grand,London
2020,18-09-2020,Seán McGowan,Clapham Grand,London
2020,17-09-2020,HONNE,Private Venue,London
2020,17-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,17-09-2020,Honeyglaze,The George Tavern,London
2020,17-09-2020,Sinead O'Brien,Windmill Brixton,London
2020,17-09-2020,m-orchestra,Private Venue,London
2020,17-09-2020,Jeremy Stacey,Ronnie Scott's Jazz Club,London
2020,17-09-2020,Nerina Pallot,Brasserie Zedel,London
2020,16-09-2020,Kylie Minogue,Private Venue,London
2020,16-09-2020,Nerina Pallot,Brasserie Zedel,London
2020,16-09-2020,Nerina Pallot,Brasserie Zedel,London
2020,16-09-2020,Arlo Parks,Shakespeare's Globe Theatre,London
2020,16-09-2020,IDLES,Shakespeare's Globe Theatre,London
2020,16-09-2020,Niall Horan,Private Venue,London
2020,15-09-2020,Little Mix,BBC Radio 1's Live Lounge,London
2020,14-09-2020,Declan McKenna,The Foundry,London
2020,13-09-2020,Richard Thompson,Private Venue,London
2020,12-09-2020,Billy Nomates,100 Club,London
2020,12-09-2020,McFly,BBC Radio 1 Studios,London
2020,12-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,12-09-2020,Heart of a Coward,"Subfrantic Creative Spaces, UK",London
2020,12-09-2020,Sleaford Mods,100 Club,London
2020,12-09-2020,Only The Poets,Parliament Hill,London
2020,12-09-2020,Erasure,Hyde Park,London
2020,11-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,10-09-2020,Billy Ocean,BBC Television Centre,London
2020,10-09-2020,Alexander O’Neal,Boisdale of Canary Wharf,London
2020,10-09-2020,Ed Gamble,Alexandra Palace,London
2020,10-09-2020,Glen Matlock,Electric Ballroom,London
2020,08-09-2020,HONNE,Private Venue,London
2020,07-09-2020,The Vamps,Private Venue,London
2020,06-09-2020,Laura Marling,Royal Albert Hall,London
2020,06-09-2020,Van Morrison,Electric Ballroom,London
2020,06-09-2020,Phoebe Bridgers,,London
2020,05-09-2020,Van Morrison,Electric Ballroom,London
2020,05-09-2020,Dream Nails,Private Venue,London
2020,05-09-2020,black midi,Windmill Brixton,London
2020,05-09-2020,Marillion,Private Venue,London
2020,05-09-2020,Jessica Sweetman,Electric Ballroom,London
2020,04-09-2020,Japanese Television,The Gun Factory,London
2020,04-09-2020,Declan McKenna,Lafayette,London
2020,03-09-2020,Mimi Webb,Private Venue,London
2020,01-09-2020,Jamie Lenman,Signature Brew Haggerston,London
2020,01-09-2020,Miley Cyrus,BBC Radio 1's Live Lounge,London
