Year,Event Date,Artist,Venue,City
2023,25-05-2023,Alvvays,O2 Forum Kentish Town,London
2023,25-05-2023,Sub Focus,Rough Trade East,London
2023,25-05-2023,GoGo Penguin,Roundhouse,London
2023,25-05-2023,BCOS RSNS,Walthamstow Trades Hall,London
2023,25-05-2023,Carrie Hope Fletcher,London Palladium,London
2023,25-05-2023,Cleo Sol,Royal Albert Hall,London
2023,25-05-2023,Night Tapes,The Shacklewell Arms,London
2023,24-05-2023,Alvvays,O2 Forum Kentish Town,London
2023,24-05-2023,Four Tet,Alexandra Palace,London
2023,24-05-2023,Lemonade Sin,The Finsbury,London
2023,24-05-2023,Platonica Erotica,MOTH Club,London
2023,24-05-2023,We Hate You Please Die,Palasad Social Bowl,London
2023,24-05-2023,girlfriends,Camden Assembly,London
2023,24-05-2023,Wilswood Buoys,Hackney Empire,Hackney
2023,24-05-2023,Ex-Vöid,O2 Forum Kentish Town,London
2023,24-05-2023,Neversaid,New Cross Inn,London
2023,24-05-2023,Glen Matlock,100 Club,London
2023,24-05-2023,Rifle,"Third Man Records, Blue Basement",London
2023,24-05-2023,JORDY,Amazing Grace,London
2023,24-05-2023,Movements,The Underworld,London
2023,24-05-2023,Blondshell,MOTH Club,London
2023,24-05-2023,Levellers,Hackney Empire,Hackney
2023,24-05-2023,Skegss,Boston Music Room,London
2023,24-05-2023,Lil Darkie,Electric Brixton,London
2023,24-05-2023,Hawthorne Heights,New Cross Inn,London
2023,24-05-2023,Arlo Parks,PRYZM,Kingston upon Thames
2023,24-05-2023,Colosseum,The Forge,London
2023,24-05-2023,Angel Number,The Underworld,London
2023,24-05-2023,Arlo Parks,PRYZM,Kingston upon Thames
2023,23-05-2023,Kirk Hammett,Royal Albert Hall,London
2023,23-05-2023,Derek Trucks,Royal Albert Hall,London
2023,23-05-2023,John Horler Trio,East Side Jazz Club,Leytonstone
2023,23-05-2023,Mike Dawes,Grand Theatre,London
2023,23-05-2023,Justin Hayward,Grand Theatre,London
2023,23-05-2023,Enumclaw,MOTH Club,London
2023,23-05-2023,Jethro Tull,O2 Shepherd's Bush Empire,London
2023,23-05-2023,Dea Matrona,The Black Heart,London
2023,23-05-2023,Robert Randolph,Royal Albert Hall,London
2023,23-05-2023,Susan Tedeschi,Royal Albert Hall,London
2023,23-05-2023,Four Tet,Alexandra Palace,London
2023,23-05-2023,Nothing But Thieves,Stereo Covent Garden,London
2023,23-05-2023,Rumer,Ronnie Scott's Jazz Club,London
2023,23-05-2023,Angèle,OVO Arena Wembley,London
2023,23-05-2023,Maggie Lindemann,O2 Academy Islington,London
2023,23-05-2023,Siv Jakobsen,The Social,London
2023,23-05-2023,Langkamer,The Lexington,London
2023,23-05-2023,Preen,The Lexington,London
2023,23-05-2023,Civic,The Shacklewell Arms,London
2023,23-05-2023,Gus Tiramani,The Lexington,London
2023,23-05-2023,The Drifters,Adelphi Theatre,London
2023,23-05-2023,Baby Chaos,The Dublin Castle,London
2023,23-05-2023,Opus Kink,Village Underground,London
2023,23-05-2023,Joss Stone,Royal Albert Hall,London
2023,23-05-2023,Ronnie Wood,Royal Albert Hall,London
2023,23-05-2023,Gary Clark Jr.,Royal Albert Hall,London
2023,23-05-2023,Olivia Safe,Royal Albert Hall,London
2023,23-05-2023,Tom Aspaul,Oslo Hackney,Hackney
2023,23-05-2023,Bishopskin,Village Underground,London
2023,23-05-2023,Nukuluk,Corsica Studios,London
2023,23-05-2023,Prima Queen,Lafayette,London
2023,23-05-2023,TootArd,Jazz Cafe,London
2023,23-05-2023,piglet,Corsica Studios,London
2023,23-05-2023,Saloon Dion,Village Underground,London
2023,23-05-2023,Jeff Beck Band,Royal Albert Hall,London
2023,23-05-2023,Jimmy Carr,Centennial Hall,London
2023,23-05-2023,Oscar Browne,Lafayette,London
2023,23-05-2023,Melvinator,Old Blue Last,London
2023,23-05-2023,feeo,Corsica Studios,London
2023,23-05-2023,John McLaughlin,Royal Albert Hall,London
2023,23-05-2023,Billy Gibbons,Royal Albert Hall,London
2023,23-05-2023,Eric Clapton,Royal Albert Hall,London
2023,23-05-2023,Rod Stewart,Royal Albert Hall,London
2023,23-05-2023,Codefendants,Old Blue Last,London
2023,23-05-2023,Johnny Depp,Royal Albert Hall,London
2023,23-05-2023,Imelda May,Royal Albert Hall,London
2023,23-05-2023,Pozi,"Third Man Records, Blue Basement",London
2023,23-05-2023,Get Dead,Old Blue Last,London
2023,23-05-2023,Cabaret,Playhouse Theatre,London
2023,22-05-2023,Jeff Beck Band,Royal Albert Hall,London
2023,22-05-2023,KID BRUNSWICK,Omeara,London
2023,22-05-2023,Nervosa,The Underworld,London
2023,22-05-2023,Billy Gibbons,Royal Albert Hall,London
2023,22-05-2023,Kirk Hammett,Royal Albert Hall,London
2023,22-05-2023,Plaguemace,The Underworld,London
2023,22-05-2023,Ugly,The Lexington,London
2023,22-05-2023,Derek Trucks,Royal Albert Hall,London
2023,22-05-2023,Imelda May,Royal Albert Hall,London
2023,22-05-2023,Gary Clark Jr.,Royal Albert Hall,London
2023,22-05-2023,Robert Randolph,Royal Albert Hall,London
2023,22-05-2023,Olivia Safe,Royal Albert Hall,London
2023,22-05-2023,Joss Stone,Royal Albert Hall,London
2023,22-05-2023,John McLaughlin,Royal Albert Hall,London
2023,22-05-2023,King Isis,Omeara,London
2023,22-05-2023,Cameron Picton,Windmill Brixton,London
2023,22-05-2023,Ronnie Wood,Royal Albert Hall,London
2023,22-05-2023,Susan Tedeschi,Royal Albert Hall,London
2023,22-05-2023,Blondshell,Rough Trade East,London
2023,22-05-2023,Tineke Postma,Ronnie Scott's Jazz Club,London
2023,22-05-2023,Rod Stewart,Royal Albert Hall,London
2023,22-05-2023,Eric Clapton,Royal Albert Hall,London
2023,22-05-2023,Fred Wesley & The New JB's,Jazz Cafe,London
2023,22-05-2023,The Orchestra (For Now),Windmill Brixton,London
2023,21-05-2023,Acid Dad,Oslo Hackney,Hackney
2023,21-05-2023,Errol Linton,Bush Hall,London
2023,21-05-2023,ABBA Voyage,ABBA Arena,London
2023,21-05-2023,THWACK!,Cart & Horses,London
2023,21-05-2023,ABBA Voyage,ABBA Arena,London
2023,21-05-2023,Wednesday's Child,Windmill Brixton,London
2023,21-05-2023,Alexz Johnson,Camden Assembly,London
2023,21-05-2023,Brave Rival,Bush Hall,London
2023,21-05-2023,Tom A. Smith,Sunday Brunch,London
2023,21-05-2023,Chilli Jesson,Colours Hoxton,London
2023,21-05-2023,Bandit,Colours Hoxton,London
2023,21-05-2023,Andy Bell,The Social,London
2023,21-05-2023,Bayboards,Colours Hoxton,London
2023,21-05-2023,Meridian Brothers,Kings Place Hall Two,London
2023,21-05-2023,Delights,Colours Hoxton,London
2023,21-05-2023,RADWIMPS,Roundhouse,London
2023,21-05-2023,Bad Cop/Bad Cop,The Underworld,London
2023,21-05-2023,LeAnn Rimes,Garde Arts Center,New London
2023,21-05-2023,Jen Razavi,The Underworld,London
2023,21-05-2023,Wonk Unit,The Underworld,London
2023,21-05-2023,Pink Eye Club,Windmill Brixton,London
2023,21-05-2023,Rosegarden Funeral Party,The Garage,London
2023,21-05-2023,Eloise Viola,Pizza Express Live,London
2023,21-05-2023,Sad Lovers and Giants,The Lexington,London
2023,21-05-2023,Robert J. Hunter,Bush Hall,London
2023,21-05-2023,Walter Trout,Islington Assembly Hall,London
2023,20-05-2023,Heavy Metal Kids,"The Cavern Freehouse, Raynes Park",London
2023,20-05-2023,Undergang,New Cross Inn,London
2023,20-05-2023,Vacuous,New Cross Inn,London
2023,20-05-2023,Shambolics,The Sebright Arms,London
2023,20-05-2023,The Anchoress,Queen Elizabeth Hall,London
2023,20-05-2023,Hot 8 Brass Band,Roundhouse,London
2023,20-05-2023,Abel Selaocoe,Barbican Hall,London
2023,20-05-2023,Would–Be–Goods,Bush Hall,London
2023,20-05-2023,Keb’ Mo’,Garde Arts Center,New London
2023,20-05-2023,Amasing,Private Venue,London
2023,20-05-2023,Chaotian,New Cross Inn,London
2023,20-05-2023,Dakka Skanks,Signature Brew Haggerston,London
2023,20-05-2023,Brooke Alexx,O2 Academy 2 Islington,London
2023,20-05-2023,Steve Norman,Pizza Express Live,London
2023,20-05-2023,Marina Sena,Village Underground,London
2023,20-05-2023,Anish Kumar,Colour Factory,London
2023,20-05-2023,Confidence Man,Colour Factory,London
2023,20-05-2023,Papernut Cambridge,Bush Hall,London
2023,20-05-2023,Diplo,Troxy,London
2023,20-05-2023,The Milk Carton Kids,Union Chapel,London
2023,20-05-2023,Moor Mother,Barbican Hall,London
2023,20-05-2023,The Catenary Wires,Bush Hall,London
2023,20-05-2023,Anthony D’Amato,Garde Arts Center,New London
2023,20-05-2023,Sequestrum,New Cross Inn,London
2023,20-05-2023,Leoni Jane Kennedy,Queen Elizabeth Hall,London
2023,20-05-2023,Dagger Threat,Boston Music Room,London
2023,20-05-2023,Inhaler,Electric Ballroom,London
2023,20-05-2023,Call Me Malcolm,Signature Brew Haggerston,London
2023,20-05-2023,Heavenly,Bush Hall,London
2023,20-05-2023,Blind River,229 Venue 2,London
2023,20-05-2023,Malcolm Galloway,The Sherriff Centre,London
2023,20-05-2023,Belle MT,The Sherriff Centre,London
2023,20-05-2023,James Ford,Roundhouse,London
2023,20-05-2023,Jackson Dean,Royal Albert Hall,London
2023,20-05-2023,Morgan Wade,Royal Albert Hall,London
2023,20-05-2023,Monks,Colours Hoxton,London
2023,20-05-2023,Viji,Colours Hoxton,London
2023,20-05-2023,Brave Rival,Dingwalls,London
2023,20-05-2023,Desert Storm,229 Venue 2,London
2023,20-05-2023,Unknown T,KOKO,London
2023,20-05-2023,K Trap,KOKO,London
2023,20-05-2023,Black Nail Cabaret,O2 Academy 2 Islington,London
2023,20-05-2023,Morgan Harper‐Jones,Coal Drops Yard,London
2023,20-05-2023,The Covasettes,Omeara,London
2023,20-05-2023,Sophie Griffiths,Colours Hoxton,London
2023,20-05-2023,Panic Pocket,Bush Hall,London
2023,20-05-2023,Fyfe Dangerfield,The Sherriff Centre,London
2023,20-05-2023,The Music Tapes,MOTH Club,London
2023,20-05-2023,Diablo Swing Orchestra,The Underworld,London
2023,20-05-2023,Mesh,O2 Academy 2 Islington,London
2023,20-05-2023,Ferris & Sylvester,"The Elgar Room, Royal Albert Hall",London
2023,20-05-2023,Feral Five,The Hackney Social,Hackney
2023,20-05-2023,Abbie Falls,Boston Music Room,London
2023,20-05-2023,Extortionist,Boston Music Room,London
2023,20-05-2023,Winger,O2 Forum Kentish Town,London
2023,20-05-2023,Gecko Club,Colours Hoxton,London
2023,20-05-2023,Phoebe Green,Colours Hoxton,London
2023,20-05-2023,The Grudge,229 Venue 2,London
2023,20-05-2023,The Fierce & the Dead,The Sherriff Centre,London
2023,20-05-2023,Little Simz,KOKO,London
2023,20-05-2023,Mae Muller,Heaven,London
2023,20-05-2023,Gaye Su Akyol,Kings Place Hall One,London
2023,20-05-2023,Distant,Boston Music Room,London
2023,20-05-2023,Ozric Tentacles,Electric Brixton,London
2023,20-05-2023,Coffin Mulch,New Cross Inn,London
2023,20-05-2023,Steel Panther,O2 Forum Kentish Town,London
2023,20-05-2023,Slimelord,New Cross Inn,London
2023,20-05-2023,WEi,Oslo Hackney,Hackney
2023,20-05-2023,Autumn Saints,229 The Venue,London
2023,20-05-2023,Imagination,O2 Shepherd's Bush Empire,London
2023,20-05-2023,Kip Moore,Royal Albert Hall,London
2023,20-05-2023,Lucy McWilliams,Electric Ballroom,London
2023,20-05-2023,NNHMN,Camden Assembly,London
2023,20-05-2023,ABBA Voyage,ABBA Arena,London
2023,20-05-2023,ABBA Voyage,ABBA Arena,London
2023,20-05-2023,The Orb,Electric Brixton,London
2023,20-05-2023,The Long Ryders,229 The Venue,London
2023,20-05-2023,Orbiting Human Circus,MOTH Club,London
2023,20-05-2023,Till I'm Bones,Signature Brew Haggerston,London
2023,20-05-2023,Dan Patlansky,Dingwalls,London
2023,20-05-2023,Marlody,Bush Hall,London
2023,20-05-2023,Peter Kay,The O2 Arena,London
2023,19-05-2023,Girls in Synthesis,The Lower Third,London
2023,19-05-2023,Louis Cole,Troxy,London
2023,19-05-2023,Picture Parlour,Institute of Contemporary Arts,London
2023,19-05-2023,The DSM IV,The Lower Third,London
2023,19-05-2023,FLO,MTV Studios,London
2023,19-05-2023,Billy Cobham,Ronnie Scott's Jazz Club,London
2023,19-05-2023,From the Jam,Cadogan Hall,London
2023,19-05-2023,Comic Sans,The Macbeth,London
2023,19-05-2023,mary in the junkyard,Windmill Brixton,London
2023,19-05-2023,ABBA Voyage,ABBA Arena,London
2023,19-05-2023,El da Sensei,Jazz Cafe,London
2023,19-05-2023,Hypsoline,The Shacklewell Arms,London
2023,19-05-2023,Persefone,O2 Academy Islington,London
2023,19-05-2023,Platonica Erotica,The Lexington,London
2023,19-05-2023,Breakup Haircut,O2 Shepherd's Bush Empire,London
2023,19-05-2023,Asymmetric Universe,O2 Academy Islington,London
2023,19-05-2023,The Ethical Debating Society,The Shacklewell Arms,London
2023,19-05-2023,Alien Chicks,Windmill Brixton,London
2023,19-05-2023,Legss,The Lexington,London
2023,19-05-2023,Miki Berenyi Trio,O2 Shepherd's Bush Empire,London
2023,19-05-2023,Heavenly,Bush Hall,London
2023,19-05-2023,Panic Pocket,Bush Hall,London
2023,19-05-2023,Pushpin,Windmill Brixton,London
2023,19-05-2023,The Wedding Present,O2 Shepherd's Bush Empire,London
2023,19-05-2023,Ne Obliviscaris,O2 Academy Islington,London
2023,19-05-2023,Ritual Howls,Oslo Hackney,Hackney
2023,19-05-2023,Genevieve Artadi,Troxy,London
2023,19-05-2023,Nils Hoffmann,Roundhouse,London
2023,19-05-2023,Cate Le Bon,Queen Elizabeth Hall,London
2023,19-05-2023,Joaquín Sabina,Royal Albert Hall,London
2023,19-05-2023,Ian Pace,"Performance Space, City University",London
2023,19-05-2023,HMLTD,Institute of Contemporary Arts,London
2023,19-05-2023,Ian Prowse,100 Club,London
2023,19-05-2023,Mountainscape,The Black Heart,London
2023,19-05-2023,Hinako Omori,Queen Elizabeth Hall,London
2023,19-05-2023,Jamie Lenman,Dingwalls,London
2023,19-05-2023,Christian Löffler,Roundhouse,London
2023,19-05-2023,Chasms,Oslo Hackney,Hackney
2023,19-05-2023,SNM,Camden Assembly,London
2023,19-05-2023,FES,Dingwalls,London
2023,19-05-2023,Qasim Naqvi,Queen Elizabeth Hall,London
2023,19-05-2023,Lewis Capaldi,PRYZM,Kingston upon Thames
2023,19-05-2023,LA Priest,Rough Trade East,London
2023,19-05-2023,Ginger Wildheart,West Hampstead Arts Club,Kilburn
2023,19-05-2023,Lewis Capaldi,PRYZM,Kingston upon Thames
2023,19-05-2023,Father John Misty,Barbican Centre,London
2023,19-05-2023,MEMORIALS,The Waiting Room,London
2023,18-05-2023,The Milk Carton Kids,Rough Trade West,London
2023,18-05-2023,Thumpasaurus,Camden Assembly,London
2023,18-05-2023,Matilda Mann,Jazz Cafe,London
2023,18-05-2023,Hannah Georgas,The House of St Barnabas,London
2023,18-05-2023,ABBA Voyage,ABBA Arena,London
2023,18-05-2023,Eamon McGrath,Palasad Social Bowl,London
2023,18-05-2023,James Yorkston,Union Chapel,London
2023,18-05-2023,Seefeel,The Brunel Museum,Rotherhithe
2023,18-05-2023,Tokky Horror,Blondie's Bar,London
2023,18-05-2023,Philip Selway,Union Chapel,London
2023,18-05-2023,Napoleon,Holy Diver,London
2023,18-05-2023,Oscar Blue,The Social,London
2023,18-05-2023,Sylvie,The Hackney Social,Hackney
2023,18-05-2023,The Meffs,Old Blue Last,London
2023,18-05-2023,HÆLOS,Village Underground,London
2023,18-05-2023,Alison Goldfrapp,HERE at Outernet,London
2023,18-05-2023,Lexie Carroll,Jazz Cafe,London
2023,18-05-2023,BC Camplight,PRYZM,Kingston upon Thames
2023,18-05-2023,Fire Cult,Palasad Social Bowl,London
2023,18-05-2023,Crazy Arm,Palasad Social Bowl,London
2023,18-05-2023,Anna St. Louis,The Hackney Social,Hackney
2023,18-05-2023,Leftfield,The Steel Yard,London
2023,18-05-2023,Jvck James,Lafayette,London
2023,18-05-2023,Wesley Joseph,KOKO,London
2023,18-05-2023,Firestations,The Cavendish Arms,London
2023,18-05-2023,Heartworms,Institute of Contemporary Arts,London
2023,18-05-2023,Open Palms,Carved Dive,Bromley
2023,18-05-2023,Anna Pancaldi,Folklore Hoxton,London
2023,18-05-2023,HMLTD,Institute of Contemporary Arts,London
2023,18-05-2023,Yunè Pinku,The Pickle Factory,London
2023,18-05-2023,Rosellas,Signature Brew Haggerston,London
2023,18-05-2023,Balancing Act,Brixton House,London
2023,18-05-2023,Mike + the Mechanics,Royal Albert Hall,London
2023,18-05-2023,Lucy Spraggan,O2 Shepherd's Bush Empire,London
2023,18-05-2023,The Heavy Heavy,Omeara,London
2023,18-05-2023,HOUSE Of ALL,The Garage,London
2023,18-05-2023,Maruja,Windmill Brixton,London
2023,18-05-2023,The Native,Signature Brew Haggerston,London
2023,17-05-2023,Adam Pally,MOTH Club,London
2023,17-05-2023,Ese & The Vooduu People,Amersham Arms,London
2023,17-05-2023,Jon Wilks,Green Note,London
2023,17-05-2023,The Omnific,The Black Heart,London
2023,17-05-2023,Gingerella,Paper Dress Vintage,Hackney
2023,17-05-2023,James,Royal Albert Hall,London
2023,17-05-2023,Sad Boys Club,Oslo Hackney,Hackney
2023,17-05-2023,Wallowing,New Cross Inn,London
2023,17-05-2023,October Drift,Colours Hoxton,London
2023,17-05-2023,Matthew Hall,The Lower Third,London
2023,17-05-2023,Canned Pineapple,Paper Dress Vintage,Hackney
2023,17-05-2023,Magnus Öström,Ronnie Scott's Jazz Club,London
2023,17-05-2023,Sub Focus,Banquet Records,Kingston upon Thames
2023,17-05-2023,Andrew Weiss and Friends,Chiswick House and Gardens Trust,London
2023,17-05-2023,Hinako Omori,EartH,Hackney
2023,17-05-2023,Sub Focus,Banquet Records,Kingston upon Thames
2023,17-05-2023,Hang Massive,O2 Academy Islington,London
2023,17-05-2023,Alien Tango,Rough Trade East,London
2023,17-05-2023,Nessa Barrett,Heaven,London
2023,17-05-2023,Ichiko Aoba,EartH,Hackney
2023,17-05-2023,Ruby Waters,Camden Assembly,London
2023,17-05-2023,Chappaqua Wrestling,Dingwalls,London
2023,17-05-2023,HighSchool,MOTH Club,London
2023,17-05-2023,Rachel Croft,Karma Sanctum,Soho
2023,17-05-2023,Ber,The Lower Third,London
2023,17-05-2023,Carpark,Colours Hoxton,London
2023,17-05-2023,The LOX,indigo at The O2,London
2023,17-05-2023,Joe Satriani,London Palladium,London
2023,17-05-2023,Off With Their Heads,Rum Runners,London
2023,17-05-2023,Sad Night Dynamite,The George Tavern,London
2023,17-05-2023,Bad Boy Chiller Crew,O2 Shepherd's Bush Empire,London
2023,17-05-2023,Avantdale Bowling Club,Ninety One,London
2023,17-05-2023,West Wickhams,The Water Rats,London
2023,17-05-2023,Wasted Youth,The Water Rats,London
2023,17-05-2023,David Kitt,Jazz Cafe,London
2023,17-05-2023,Single Mothers,Rum Runners,London
2023,16-05-2023,Someone,The Waiting Room,London
2023,16-05-2023,Hannah Georgas,Rae's,London
2023,16-05-2023,Peter One,"Third Man Records, Blue Basement",London
2023,16-05-2023,Noel Gallagher’s High Flying Birds,"Later with Jools Holland, Alexandra Palace Theatre",London
2023,16-05-2023,The Misty,Paper Dress Vintage,Hackney
2023,16-05-2023,Hardwicke Circus,Pizza Express Live,London
2023,16-05-2023,SUEP,Omeara,London
2023,16-05-2023,Bastille,Ronnie Scott's Jazz Club,London
2023,16-05-2023,Acres,O2 Academy Islington,London
2023,16-05-2023,Dominic Miller,606 Club Chelsea,London
2023,16-05-2023,Nessa Barrett,Heaven,London
2023,16-05-2023,Ari Lennox,Eventim Apollo,London
2023,16-05-2023,Cornelia Jakobs,Lafayette,London
2023,16-05-2023,Connor Selby Band,Amazing Grace,London
2023,16-05-2023,HotWax,The Lower Third,London
2023,16-05-2023,Ichiko Aoba,EartH,Hackney
2023,16-05-2023,Katie Melua,Royal Albert Hall,London
2023,16-05-2023,Dayseeker,O2 Academy Islington,London
2023,16-05-2023,Georgia Harmer,The Waiting Room,London
2023,16-05-2023,Francis Rossi,Epsom Playhouse,Epsom
2023,16-05-2023,Kiran Leonard,The Ivy House,Southwark
2023,16-05-2023,Love Is Noise,O2 Academy Islington,London
2023,16-05-2023,Dead Kennedys,Electric Ballroom,London
2023,16-05-2023,Lael Neale,The Lexington,London
2023,16-05-2023,VACATIONS,MOTH Club,London
2023,16-05-2023,Avantdale Bowling Club,Ninety One,London
2023,16-05-2023,Sad Night Dynamite,The George Tavern,London
2023,16-05-2023,Ron Sexsmith,Union Chapel,London
2023,16-05-2023,Lime Garden,Omeara,London
2023,16-05-2023,Colin Blunstone & Rod Argent,PRYZM,Kingston upon Thames
2023,16-05-2023,Ralph McTell,The Half Moon,London
2023,16-05-2023,Paper Anthem,Good Mixer,London
2023,16-05-2023,Fez,Paper Dress Vintage,Hackney
2023,16-05-2023,The Pearl Harts,The Lower Third,London
2023,15-05-2023,Helm,Electric Ballroom,London
2023,15-05-2023,Dominic Miller,606 Club Chelsea,London
2023,15-05-2023,Alina Ibragimova and Cédric Tiberghien,Wigmore Hall,London
2023,15-05-2023,Ari Lennox,Eventim Apollo,London
